"TOA5","5_Bradford","CR1000","68222","CR1000.Std.27.04","CPU:Bradford5_1hr_08262025.CR1","55220","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2High","CO2Low"
"2025-11-02 22:00:00",1580,12.95,21257.55,928.6741
"2025-11-02 23:00:00",1581,12.91,21257.55,869.4758
"2025-11-03 00:00:00",1582,12.87,21256.11,848.5096
"2025-11-03 01:00:00",1583,12.83,21254.67,865.7758
"2025-11-03 02:00:00",1584,12.82,21254.67,792.189
"2025-11-03 03:00:00",1585,12.8,21253.23,742.446
"2025-11-03 04:00:00",1586,12.79,21251.79,693.9362
"2025-11-03 05:00:00",1587,12.78,21253.23,642.5488
"2025-11-03 06:00:00",1588,12.78,21250.36,613.7718
"2025-11-03 07:00:00",1589,12.77,21249.26,564.8601
"2025-11-03 08:00:00",1590,13.46,21251.81,954.5742
"2025-11-03 09:00:00",1591,12.88,21251.59,932.8082
"2025-11-03 10:00:00",1592,12.85,21247.71,626.9626
"2025-11-03 11:00:00",1593,12.85,21255.59,734.8788
"2025-11-03 12:00:00",1594,12.86,21247.66,769.1686
"2025-11-03 13:00:00",1595,12.87,21248,829.8796
"2025-11-03 14:00:00",1596,12.87,21248.47,820.9152
"2025-11-03 15:00:00",1597,12.87,21246.19,877.5208
"2025-11-03 16:00:00",1598,13.24,21239.18,930.9359
"2025-11-03 17:00:00",1599,12.97,21248.73,937.2022
"2025-11-03 18:00:00",1600,12.82,21258.63,876.0386
"2025-11-03 19:00:00",1601,12.82,21257.55,786.0225
"2025-11-03 20:00:00",1602,12.81,21248.92,695.1695
"2025-11-03 21:00:00",1603,12.8,21253.23,608.8386
"2025-11-03 22:00:00",1604,12.79,21251.79,581.706
"2025-11-03 23:00:00",1605,12.78,21251.79,560.7399
"2025-11-04 00:00:00",1606,12.77,21250.36,550.4624
"2025-11-04 01:00:00",1607,12.76,21254.33,516.0264
"2025-11-04 02:00:00",1608,12.76,21256.2,468.403
"2025-11-04 03:00:00",1609,12.74,21253.33,451.131
"2025-11-04 04:00:00",1610,12.74,21255.86,431.0608
"2025-11-04 05:00:00",1611,12.73,21260.59,464.0381
"2025-11-04 06:00:00",1612,12.73,21260.61,403.5653
"2025-11-04 07:00:00",1613,12.72,21259.16,381.3507
"2025-11-04 08:00:00",1614,13.5,21256.32,811.7936
"2025-11-04 09:00:00",1615,13.63,21259,809.0444
"2025-11-04 10:00:00",1616,13.59,21259.04,607.9354
"2025-11-04 11:00:00",1617,13.12,21261.87,641.7266
"2025-11-04 12:00:00",1618,13.07,21249.02,735.4237
"2025-11-04 13:00:00",1619,13.05,21248.01,735.8495
"2025-11-04 14:00:00",1620,13.01,21247.46,722.6832
"2025-11-04 15:00:00",1621,12.97,21250.96,742.0651
"2025-11-04 16:00:00",1622,12.97,21242.44,800.7722
"2025-11-04 17:00:00",1623,12.91,21245.84,822.5126
"2025-11-04 18:00:00",1624,12.84,21247.11,854.9625
"2025-11-04 19:00:00",1625,12.82,21257.39,864.0081
"2025-11-04 20:00:00",1626,12.82,21257.55,958.2733
"2025-11-04 21:00:00",1627,12.81,21257.55,821.3771
"2025-11-04 22:00:00",1628,12.8,21256.11,779.0338
"2025-11-04 23:00:00",1629,12.8,21251.79,1051.593
"2025-11-05 00:00:00",1630,12.79,21244.6,1197.122
"2025-11-05 01:00:00",1631,12.78,21248.92,1167.934
"2025-11-05 02:00:00",1632,12.78,21251.79,1218.91
"2025-11-05 03:00:00",1633,12.77,21251.79,647.8931
"2025-11-05 04:00:00",1634,12.76,21251.79,800.411
"2025-11-05 05:00:00",1635,12.76,21250.36,518.8077
"2025-11-05 06:00:00",1636,12.75,21256.69,471.6719
"2025-11-05 07:00:00",1637,12.74,21255.44,474.9659
"2025-11-05 08:00:00",1638,13.01,21255.35,590.889
"2025-11-05 09:00:00",1639,12.81,21256.12,1413.361
"2025-11-05 10:00:00",1640,12.82,21249.28,1497.774
"2025-11-05 11:00:00",1641,13.24,21247.65,1583.837
"2025-11-05 12:00:00",1642,13,21248.76,1097.296
"2025-11-05 13:00:00",1643,12.9,21247.32,1024.17
"2025-11-05 14:00:00",1644,12.87,21247.38,1017.6
"2025-11-05 15:00:00",1645,12.87,21247.33,1030.333
"2025-11-05 16:00:00",1646,13.06,21247.82,1057.471
"2025-11-05 17:00:00",1647,12.86,21242.63,1023.4
"2025-11-05 18:00:00",1648,12.82,21248.34,1226.435
"2025-11-05 19:00:00",1649,12.82,21249.78,999.7045
"2025-11-05 20:00:00",1650,12.81,21260.23,982.9304
"2025-11-05 21:00:00",1651,12.8,21257.55,871.9423
"2025-11-05 22:00:00",1652,12.8,21257.55,808.633
"2025-11-05 23:00:00",1653,12.79,21257.55,762.1787
"2025-11-06 00:00:00",1654,12.79,21254.67,730.113
"2025-11-06 01:00:00",1655,12.78,21254.67,730.9352
"2025-11-06 02:00:00",1656,12.77,21253.23,683.6587
"2025-11-06 03:00:00",1657,12.77,21251.79,646.6597
"2025-11-06 04:00:00",1658,12.76,21251.79,629.8046
"2025-11-06 05:00:00",1659,12.76,21253.23,624.0493
"2025-11-06 06:00:00",1660,12.75,21247.48,811.0996
"2025-11-06 07:00:00",1661,12.74,21248.92,657.3483
"2025-11-06 08:00:00",1662,13.03,21251.79,741.2126
"2025-11-06 09:00:00",1663,13.5,21257.55,1206.989
"2025-11-06 10:00:00",1664,13.44,21256.84,1426.468
"2025-11-06 11:00:00",1665,13.1,21247.51,1219.402
"2025-11-06 12:00:00",1666,13.05,21247.32,1142.075
"2025-11-06 13:00:00",1667,13.01,21247.32,1134.27
"2025-11-06 14:00:00",1668,12.97,21245.91,1305.172
"2025-11-06 15:00:00",1669,12.92,21243.31,1416.522
"2025-11-06 16:00:00",1670,12.89,21248.43,1306.882
"2025-11-06 17:00:00",1671,12.87,21245.59,1181.988
"2025-11-06 18:00:00",1672,12.85,21247.72,1121.632
"2025-11-06 19:00:00",1673,12.83,21248.89,1083.07
"2025-11-06 20:00:00",1674,12.83,21259.45,1018.658
"2025-11-06 21:00:00",1675,12.82,21257.55,967.3174
"2025-11-06 22:00:00",1676,12.82,21253.23,971.4285
"2025-11-06 23:00:00",1677,12.81,21256.11,901.1304
"2025-11-07 00:00:00",1678,12.8,21253.23,991.5723
"2025-11-07 01:00:00",1679,12.8,21253.23,1063.926
"2025-11-07 02:00:00",1680,12.79,21254.67,802.0554
"2025-11-07 03:00:00",1681,12.79,21254.67,801.2332
"2025-11-07 04:00:00",1682,12.79,21251.79,768.7563
"2025-11-07 05:00:00",1683,12.78,21253.23,745.7347
"2025-11-07 06:00:00",1684,12.78,21247.48,769.5786
"2025-11-07 07:00:00",1685,12.78,21251.79,1076.67
"2025-11-07 08:00:00",1686,12.78,21253.23,973.4839
"2025-11-07 09:00:00",1687,12.78,21246.9,1165.137
"2025-11-07 10:00:00",1688,12.8,21248.33,1079.344
"2025-11-07 11:00:00",1689,12.8,21247.13,1034.501
"2025-11-07 12:00:00",1690,12.81,21245.88,1036.084
"2025-11-07 13:00:00",1691,12.82,21245.88,1084.56
"2025-11-07 14:00:00",1692,12.82,21238.69,1097.707
"2025-11-07 15:00:00",1693,12.83,21245.88,1083.739
"2025-11-07 16:00:00",1694,12.83,21247.32,1117.837
"2025-11-07 17:00:00",1695,12.83,21246.65,1103.087
"2025-11-07 18:00:00",1696,12.82,21248,1457.729
"2025-11-07 19:00:00",1697,12.82,21237.37,1454.716
"2025-11-07 20:00:00",1698,12.81,21250.34,1068.835
"2025-11-07 21:00:00",1699,12.81,21257.53,994.86
"2025-11-07 22:00:00",1700,12.8,21254.67,963.2065
"2025-11-07 23:00:00",1701,12.8,21256.11,1564.645
"2025-11-08 00:00:00",1702,12.79,21251.79,1230.01
"2025-11-08 01:00:00",1703,12.79,21254.67,962.7953
"2025-11-08 02:00:00",1704,12.78,21253.23,929.0852
"2025-11-08 03:00:00",1705,12.78,21253.23,918.8077
"2025-11-08 04:00:00",1706,12.77,21253.23,921.6854
"2025-11-08 05:00:00",1707,12.77,21251.79,931.5518
"2025-11-08 06:00:00",1708,12.77,21251.79,864.5425
"2025-11-08 07:00:00",1709,12.76,21251.79,1106.269
"2025-11-08 08:00:00",1710,12.76,21251.79,1154.368
"2025-11-08 09:00:00",1711,12.77,21247.84,1478.261
"2025-11-08 10:00:00",1712,12.78,21241.51,1325.386
"2025-11-08 11:00:00",1713,12.79,21247.63,1336.913
"2025-11-08 12:00:00",1714,12.8,21247.91,1483.607
"2025-11-08 13:00:00",1715,12.8,21247.1,1391.522
"2025-11-08 14:00:00",1716,12.81,21245.9,1441.152
"2025-11-08 15:00:00",1717,12.81,21245.88,1448.545
"2025-11-08 16:00:00",1718,12.81,21247,1308.525
"2025-11-08 17:00:00",1719,12.81,21246.52,1307.674
"2025-11-08 18:00:00",1720,12.81,21247.01,1375.904
"2025-11-08 19:00:00",1721,12.81,21246.28,1391.151
"2025-11-08 20:00:00",1722,12.8,21245.73,1506.973
"2025-11-08 21:00:00",1723,12.8,21242.09,1527.461
"2025-11-08 22:00:00",1724,12.8,21247.63,1450.309
"2025-11-08 23:00:00",1725,12.8,21246.62,1502.415
"2025-11-09 00:00:00",1726,12.8,21244.52,1529.482
"2025-11-09 01:00:00",1727,12.8,21236.82,1565.703
"2025-11-09 02:00:00",1728,12.8,21246.23,1644.644
"2025-11-09 03:00:00",1729,12.79,21245.5,1597.86
"2025-11-09 04:00:00",1730,12.79,21247.47,1535.759
"2025-11-09 05:00:00",1731,12.79,21250.16,1550.54
"2025-11-09 06:00:00",1732,12.78,21254.55,1527.02
"2025-11-09 07:00:00",1733,12.78,21250.5,1494.667
"2025-11-09 08:00:00",1734,12.78,21255.73,1570.266
"2025-11-09 09:00:00",1735,12.78,21248.14,1857.348
"2025-11-09 10:00:00",1736,12.78,21240.06,1985.613
"2025-11-09 11:00:00",1737,12.79,21248.78,2138.19
"2025-11-09 12:00:00",1738,12.8,21245.89,2182.679
"2025-11-09 13:00:00",1739,12.8,21246.61,2006.095
"2025-11-09 14:00:00",1740,12.8,21241.67,1905.384
"2025-11-09 15:00:00",1741,12.8,21232.95,1813.764
"2025-11-09 16:00:00",1742,12.8,21245.88,1808.422
"2025-11-09 17:00:00",1743,12.8,21245.88,1775.146
"2025-11-09 18:00:00",1744,12.8,21247.24,1710.346
"2025-11-09 19:00:00",1745,12.8,21247.11,1712.917
"2025-11-09 20:00:00",1746,12.8,21246.22,1674.225
"2025-11-09 21:00:00",1747,12.79,21244.78,1574.692
"2025-11-09 22:00:00",1748,12.78,21237.08,1490.127
"2025-11-09 23:00:00",1749,12.78,21245.3,1553.472
"2025-11-10 00:00:00",1750,12.78,21245.05,1493.88
"2025-11-10 01:00:00",1751,12.78,21251.58,1401.867
"2025-11-10 02:00:00",1752,12.78,21256.56,1260.784
"2025-11-10 03:00:00",1753,12.77,21257.55,1172.456
"2025-11-10 04:00:00",1754,12.77,21254.67,991.1613
"2025-11-10 05:00:00",1755,12.76,21253.23,888.3864
"2025-11-10 06:00:00",1756,12.76,21251.79,871.5313
"2025-11-10 07:00:00",1757,12.75,21251.79,723.9465
"2025-11-10 08:00:00",1758,12.74,21251.79,945.9403
"2025-11-10 09:00:00",1759,12.74,21257.55,1107.091
"2025-11-10 10:00:00",1760,12.74,21254.67,891.6751
"2025-11-10 11:00:00",1761,12.74,21251.79,872.3535
"2025-11-10 12:00:00",1762,12.74,21257.55,1030.627
"2025-11-10 13:00:00",1763,12.74,21250.36,749.0236
"2025-11-10 14:00:00",1764,12.74,21253.23,862.4871
"2025-11-10 15:00:00",1765,12.74,21254.67,815.2106
"2025-11-10 16:00:00",1766,12.74,21254.67,851.7985
"2025-11-10 17:00:00",1767,12.74,21253.23,758.89
"2025-11-10 18:00:00",1768,12.73,21251.79,694.3473
"2025-11-10 19:00:00",1769,12.73,21251.79,601.0276
"2025-11-10 20:00:00",1770,12.72,21247.48,547.1736
"2025-11-10 21:00:00",1771,12.72,21254.18,459.7543
"2025-11-10 22:00:00",1772,12.71,21254.76,410.4181
"2025-11-10 23:00:00",1773,12.69,21256.88,402.2334
"2025-11-11 00:00:00",1774,12.69,21260.61,381.3507
"2025-11-11 01:00:00",1775,12.69,21259.16,347.206
"2025-11-11 02:00:00",1776,12.68,21254.85,313.4727
"2025-11-11 03:00:00",1777,12.67,21254.85,285.4988
"2025-11-11 04:00:00",1778,12.66,21253.41,225.8484
"2025-11-11 05:00:00",1779,12.65,21253.41,196.6404
"2025-11-11 06:00:00",1780,12.65,21251.96,177.3054
"2025-11-11 07:00:00",1781,12.64,21251.96,187.1786
"2025-11-11 08:00:00",1782,12.64,21251.96,204.868
"2025-11-11 09:00:00",1783,12.65,21257.74,574.5447
"2025-11-11 10:00:00",1784,12.66,21261.38,523.6724
"2025-11-11 11:00:00",1785,12.66,21259.16,517.9293
"2025-11-11 12:00:00",1786,12.67,21251.8,609.661
"2025-11-11 13:00:00",1787,12.68,21251.12,645.0386
"2025-11-11 14:00:00",1788,12.69,21244.78,690.2891
"2025-11-11 15:00:00",1789,12.69,21251.1,712.0978
"2025-11-11 16:00:00",1790,12.69,21251.8,749.0238
"2025-11-11 17:00:00",1791,12.69,21254.19,682.9133
"2025-11-11 18:00:00",1792,12.69,21256.2,606.991
"2025-11-11 19:00:00",1793,12.68,21260.45,483.781
"2025-11-11 20:00:00",1794,12.67,21256.29,405.6222
"2025-11-11 21:00:00",1795,12.67,21254.85,308.9475
"2025-11-11 22:00:00",1796,12.66,21254.85,270.2776
"2025-11-11 23:00:00",1797,12.65,21253.41,221.7346
"2025-11-12 00:00:00",1798,12.64,21253.41,188.0014
"2025-11-12 01:00:00",1799,12.64,21251.96,206.5135
"2025-11-12 02:00:00",1800,12.63,21251.96,183.8875
"2025-11-12 03:00:00",1801,12.62,21250.83,169.9145
"2025-11-12 04:00:00",1802,12.61,21249.45,147.2871
"2025-11-12 05:00:00",1803,12.61,21252.6,148.9548
"2025-11-12 06:00:00",1804,12.61,21256.66,167.5033
"2025-11-12 07:00:00",1805,12.6,21258.8,151.8898
"2025-11-12 08:00:00",1806,12.6,21255.38,358.8309
"2025-11-12 09:00:00",1807,12.62,21256.73,593.4348
"2025-11-12 10:00:00",1808,12.64,21256.21,544.4827
"2025-11-12 11:00:00",1809,12.66,21256.37,581.0089
"2025-11-12 12:00:00",1810,12.68,21257.56,554.5736
"2025-11-12 13:00:00",1811,12.69,21257.56,631.4493
"2025-11-12 14:00:00",1812,12.7,21257.56,622.4051
"2025-11-12 15:00:00",1813,12.71,21257.56,586.2283
"2025-11-12 16:00:00",1814,12.71,21257.56,591.1615
"2025-11-12 17:00:00",1815,12.71,21257.56,584.1728
"2025-11-12 18:00:00",1816,12.72,21253.24,554.5736
"2025-11-12 19:00:00",1817,12.71,21251.8,494.9641
"2025-11-12 20:00:00",1818,12.7,21251.8,490.8531
"2025-11-12 21:00:00",1819,12.69,21254.13,467.9462
"2025-11-12 22:00:00",1820,12.69,21256.2,412.8855
"2025-11-12 23:00:00",1821,12.68,21255.24,371.7951
"2025-11-13 00:00:00",1822,12.67,21260.61,355.845
"2025-11-13 01:00:00",1823,12.67,21260.61,328.6938
"2025-11-13 02:00:00",1824,12.66,21259.16,282.6191
"2025-11-13 03:00:00",1825,12.66,21254.85,268.2207
"2025-11-13 04:00:00",1826,12.65,21250.53,271.9232
"2025-11-13 05:00:00",1827,12.65,21254.85,261.2273
"2025-11-13 06:00:00",1828,12.64,21253.41,252.5882
"2025-11-13 07:00:00",1829,12.64,21254.85,227.0826
"2025-11-13 08:00:00",1830,12.64,21254.85,485.0188
"2025-11-13 09:00:00",1831,12.66,21256.12,710.7916
"2025-11-13 10:00:00",1832,12.67,21246.05,617.0608
"2025-11-13 11:00:00",1833,12.68,21257.56,618.7052
"2025-11-13 12:00:00",1834,12.7,21254.45,516.1959
"2025-11-13 13:00:00",1835,12.71,21254.23,573.3168
"2025-11-13 14:00:00",1836,12.71,21250.36,597.4559
"2025-11-13 15:00:00",1837,12.72,21248.53,585.4893
"2025-11-13 16:00:00",1838,12.72,21249.88,615.0277
"2025-11-13 17:00:00",1839,12.72,21255.41,593.8987
"2025-11-13 18:00:00",1840,12.72,21257.55,611.7162
"2025-11-13 19:00:00",1841,12.72,21257.55,587.4614
"2025-11-13 20:00:00",1842,12.71,21256.11,565.6731
"2025-11-13 21:00:00",1843,12.71,21254.67,477.2867
"2025-11-13 22:00:00",1844,12.7,21251.79,432.8879
"2025-11-13 23:00:00",1845,12.69,21251.79,397.1223
"2025-11-14 00:00:00",1846,12.69,21251.79,390.5446
"2025-11-14 01:00:00",1847,12.68,21255.51,338.3942
"2025-11-14 02:00:00",1848,12.67,21255.45,332.6818
"2025-11-14 03:00:00",1849,12.67,21256.2,310.4866
"2025-11-14 04:00:00",1850,12.66,21258.08,323.2418
"2025-11-14 05:00:00",1851,12.66,21259.82,299.8861
"2025-11-14 06:00:00",1852,12.65,21259.16,269.0435
"2025-11-14 07:00:00",1853,12.65,21256.29,258.759
"2025-11-14 08:00:00",1854,12.64,21260.61,533.1505
"2025-11-14 09:00:00",1855,12.66,21256.12,700.514
"2025-11-14 10:00:00",1856,12.67,21254.68,742.8573
"2025-11-14 11:00:00",1857,12.67,21256.12,721.4802
"2025-11-14 12:00:00",1858,12.69,21246.54,601.8676
"2025-11-14 13:00:00",1859,12.7,21247.86,637.6496
"2025-11-14 14:00:00",1860,12.7,21245.95,549.6766
"2025-11-14 15:00:00",1861,12.71,21246.74,590.3699
"2025-11-14 16:00:00",1862,12.71,21243.3,616.6469
"2025-11-14 17:00:00",1863,12.71,21251.5,634.0604
"2025-11-14 18:00:00",1864,12.71,21260.43,652.8262
"2025-11-14 19:00:00",1865,12.71,21257.55,602.6721
"2025-11-14 20:00:00",1866,12.7,21256.11,547.5847
"2025-11-14 21:00:00",1867,12.69,21253.23,453.854
"2025-11-14 22:00:00",1868,12.68,21251.79,408.6331
"2025-11-14 23:00:00",1869,12.67,21251.79,360.9455
"2025-11-15 00:00:00",1870,12.67,21252.39,308.7863
"2025-11-15 01:00:00",1871,12.66,21257.64,298.1494
"2025-11-15 02:00:00",1872,12.66,21256.2,301.8506
"2025-11-15 03:00:00",1873,12.65,21254.05,255.3892
"2025-11-15 04:00:00",1874,12.64,21260.58,239.0124
"2025-11-15 05:00:00",1875,12.64,21256.29,240.6582
"2025-11-15 06:00:00",1876,12.63,21260.61,227.494
"2025-11-15 07:00:00",1877,12.63,21260.61,219.6777
"2025-11-15 08:00:00",1878,12.63,21262.04,501.0627
"2025-11-15 09:00:00",1879,12.64,21256.12,695.9919
"2025-11-15 10:00:00",1880,12.65,21259,597.328
"2025-11-15 11:00:00",1881,12.66,21253.24,598.5613
"2025-11-15 12:00:00",1882,12.68,21245.79,497.1218
"2025-11-15 13:00:00",1883,12.68,21246.23,519.2831
"2025-11-15 14:00:00",1884,12.69,21248.9,467.1668
"2025-11-15 15:00:00",1885,12.7,21247.15,550.5294
"2025-11-15 16:00:00",1886,12.7,21247.01,596.1291
"2025-11-15 17:00:00",1887,12.7,21247.46,639.6918
"2025-11-15 18:00:00",1888,12.7,21259.41,646.585
"2025-11-15 19:00:00",1889,12.69,21257.55,591.9835
"2025-11-15 20:00:00",1890,12.69,21257.55,558.2733
"2025-11-15 21:00:00",1891,12.68,21248.92,493.3196
"2025-11-15 22:00:00",1892,12.68,21254.67,441.521
"2025-11-15 23:00:00",1893,12.67,21251.79,405.7553
"2025-11-16 00:00:00",1894,12.66,21251.79,353.1346
"2025-11-16 01:00:00",1895,12.66,21250.36,342.0349
"2025-11-16 02:00:00",1896,12.65,21253.75,304.6529
"2025-11-16 03:00:00",1897,12.64,21256.09,304.707
"2025-11-16 04:00:00",1898,12.64,21256.2,265.2502
"2025-11-16 05:00:00",1899,12.64,21256.2,337.2173
"2025-11-16 06:00:00",1900,12.63,21254.76,356.1343
"2025-11-16 07:00:00",1901,12.63,21254.76,418.2316
"2025-11-16 08:00:00",1902,12.63,21255.8,507.8381
"2025-11-16 09:00:00",1903,12.64,21251.8,848.0989
"2025-11-16 10:00:00",1904,12.65,21256.12,1215.211
"2025-11-16 11:00:00",1905,12.66,21259,1260.432
"2025-11-16 12:00:00",1906,12.67,21246.34,1094.854
"2025-11-16 13:00:00",1907,12.67,21247.4,991.3755
"2025-11-16 14:00:00",1908,12.68,21247.77,1049.323
"2025-11-16 15:00:00",1909,12.68,21249.95,1074.834
"2025-11-16 16:00:00",1910,12.68,21249.13,1106.839
"2025-11-16 17:00:00",1911,12.68,21246.77,1077.211
"2025-11-16 18:00:00",1912,12.69,21247.9,1207.099
"2025-11-16 19:00:00",1913,12.68,21254.81,1142.299
"2025-11-16 20:00:00",1914,12.68,21258.98,1135.868
"2025-11-16 21:00:00",1915,12.68,21257.55,1163.823
"2025-11-16 22:00:00",1916,12.67,21257.55,1103.802
"2025-11-16 23:00:00",1917,12.67,21254.67,1068.448
"2025-11-17 00:00:00",1918,12.67,21246.04,1107.091
"2025-11-17 01:00:00",1919,12.67,21256.11,1053.237
"2025-11-17 02:00:00",1920,12.66,21256.11,975.9506
"2025-11-17 03:00:00",1921,12.66,21254.67,965.262
"2025-11-17 04:00:00",1922,12.66,21254.67,887.9752
"2025-11-17 05:00:00",1923,12.66,21254.67,783.5559
"2025-11-17 06:00:00",1924,12.66,21250.36,757.2455
"2025-11-17 07:00:00",1925,12.65,21251.79,756.4233
"2025-11-17 08:00:00",1926,12.65,21251.79,812.3329
"2025-11-17 09:00:00",1927,12.65,21255.1,1011.874
"2025-11-17 10:00:00",1928,12.66,21256.59,818.8181
"2025-11-17 11:00:00",1929,12.66,21255.9,907.9873
"2025-11-17 12:00:00",1930,12.67,21246.52,833.5754
"2025-11-17 13:00:00",1931,12.67,21246.74,866.5096
"2025-11-17 14:00:00",1932,12.67,21247.74,882.1044
"2025-11-17 15:00:00",1933,12.68,21248.5,863.9989
"2025-11-17 16:00:00",1934,12.68,21249.24,855.0481
"2025-11-17 17:00:00",1935,12.68,21246.98,875.91
"2025-11-17 18:00:00",1936,12.67,21249.11,848.0579
"2025-11-17 19:00:00",1937,12.67,21258.62,779.8424
"2025-11-17 20:00:00",1938,12.66,21257.55,679.9588
"2025-11-17 21:00:00",1939,12.66,21257.55,592.8057
"2025-11-17 22:00:00",1940,12.65,21254.67,589.928
"2025-11-17 23:00:00",1941,12.64,21253.23,470.298
"2025-11-18 00:00:00",1942,12.64,21251.79,418.9105
"2025-11-18 01:00:00",1943,12.63,21251.79,392.1891
"2025-11-18 02:00:00",1944,12.63,21251.79,365.4676
"2025-11-18 03:00:00",1945,12.62,21253.11,394.3223
"2025-11-18 04:00:00",1946,12.61,21256.02,298.9693
"2025-11-18 05:00:00",1947,12.61,21257.62,279.2321
"2025-11-18 06:00:00",1948,12.61,21253.32,240.1645
"2025-11-18 07:00:00",1949,12.59,21257.04,213.0455
"2025-11-18 08:00:00",1950,12.59,21258.82,327.8435
"2025-11-18 09:00:00",1951,12.6,21257.56,831.6549
"2025-11-18 10:00:00",1952,12.61,21257.56,730.1132
"2025-11-18 11:00:00",1953,12.62,21260.44,906.475
"2025-11-18 12:00:00",1954,12.63,21240.24,852.0995
"2025-11-18 13:00:00",1955,12.65,21247.46,838.1315
"2025-11-18 14:00:00",1956,12.65,21248.64,765.8131
"2025-11-18 15:00:00",1957,12.65,21248.17,856.2377
"2025-11-18 16:00:00",1958,12.66,21249.41,896.1437
"2025-11-18 17:00:00",1959,12.66,21245.96,877.1004
"2025-11-18 18:00:00",1960,12.65,21253.65,798.6199
"2025-11-18 19:00:00",1961,12.65,21257.55,732.9907
"2025-11-18 20:00:00",1962,12.64,21256.11,600.2055
"2025-11-18 21:00:00",1963,12.64,21254.67,589.1058
"2025-11-18 22:00:00",1964,12.63,21251.79,567.3175
"2025-11-18 23:00:00",1965,12.63,21244.6,469.8869
"2025-11-19 00:00:00",1966,12.62,21251.79,487.5642
"2025-11-19 01:00:00",1967,12.62,21250.36,520.4521
"2025-11-19 02:00:00",1968,12.61,21248.92,431.2435
"2025-11-19 03:00:00",1969,12.61,21252.94,457.6406
"2025-11-19 04:00:00",1970,12.59,21256.12,394.3781
"2025-11-19 05:00:00",1971,12.59,21253.32,347.4983
"2025-11-19 06:00:00",1972,12.59,21254.76,501.3022
"2025-11-19 07:00:00",1973,12.58,21254.76,510.3495
"2025-11-19 08:00:00",1974,12.58,21254.77,297.7383
"2025-11-19 09:00:00",1975,12.59,21256.12,876.0536
"2025-11-19 10:00:00",1976,12.6,21251.8,740.8018
"2025-11-19 11:00:00",1977,12.61,21257.56,883.0424
"2025-11-19 12:00:00",1978,12.62,21246.4,803.9911
"2025-11-19 13:00:00",1979,12.63,21249.6,762.5607
"2025-11-19 14:00:00",1980,12.64,21248.14,676.279
"2025-11-19 15:00:00",1981,12.65,21242.55,735.399
"2025-11-19 16:00:00",1982,12.65,21248.28,762.9756
"2025-11-19 17:00:00",1983,12.65,21247.2,815.936
"2025-11-19 18:00:00",1984,12.65,21247.49,560.8094
"2025-11-19 19:00:00",1985,12.64,21259.21,694.3076
"2025-11-19 20:00:00",1986,12.63,21253.23,666.3925
"2025-11-19 21:00:00",1987,12.62,21257.55,577.1839
"2025-11-19 22:00:00",1988,12.63,21257.55,545.1181
"2025-11-19 23:00:00",1989,12.62,21254.67,522.5076
"2025-11-20 00:00:00",1990,12.62,21246.04,481.8088
"2025-11-20 01:00:00",1991,12.61,21253.23,367.5231
"2025-11-20 02:00:00",1992,12.61,21251.79,428.3658
"2025-11-20 03:00:00",1993,12.6,21251.79,400.411
"2025-11-20 04:00:00",1994,12.59,21250.36,354.3679
"2025-11-20 05:00:00",1995,12.59,21253.23,318.1911
"2025-11-20 06:00:00",1996,12.58,21251.8,352.7236
"2025-11-20 07:00:00",1997,12.58,21252.29,334.2318
"2025-11-20 08:00:00",1998,12.58,21250.58,434.1258
"2025-11-20 09:00:00",1999,12.58,21257.56,975.9509
"2025-11-20 10:00:00",2000,12.6,21257.56,800.4113
"2025-11-20 11:00:00",2001,12.6,21255.91,979.8535
"2025-11-20 12:00:00",2002,12.62,21248.76,812.5987
"2025-11-20 13:00:00",2003,12.62,21244.93,847.5376
"2025-11-20 14:00:00",2004,12.63,21246.45,551.3329
"2025-11-20 15:00:00",2005,12.63,21247.32,698.3912
"2025-11-20 16:00:00",2006,12.63,21249.22,757.5656
"2025-11-20 17:00:00",2007,12.63,21247.45,756.3724
"2025-11-20 18:00:00",2008,12.63,21247.65,809.7906
"2025-11-20 19:00:00",2009,12.63,21247.47,810.6602
"2025-11-20 20:00:00",2010,12.62,21257.73,788.8002
"2025-11-20 21:00:00",2011,12.62,21256.11,845.632
"2025-11-20 22:00:00",2012,12.61,21256.11,739.5682
"2025-11-20 23:00:00",2013,12.61,21256.11,722.7132
"2025-11-21 00:00:00",2014,12.6,21254.67,755.1901
"2025-11-21 01:00:00",2015,12.6,21254.67,636.7933
"2025-11-21 02:00:00",2016,12.6,21254.67,575.1284
"2025-11-21 03:00:00",2017,12.59,21251.79,541.4182
"2025-11-21 04:00:00",2018,12.59,21251.79,501.5416
"2025-11-21 05:00:00",2019,12.59,21253.23,497.8417
"2025-11-21 06:00:00",2020,12.58,21251.79,451.7985
"2025-11-21 07:00:00",2021,12.58,21251.79,436.1767
"2025-11-21 08:00:00",2022,12.58,21251.79,583.3504
"2025-11-21 09:00:00",2023,12.58,21257.55,917.5744
"2025-11-21 10:00:00",2024,12.59,21258.54,773.2623
"2025-11-21 11:00:00",2025,12.6,21252.35,798.4091
"2025-11-21 12:00:00",2026,12.6,21246.85,771.9628
"2025-11-21 13:00:00",2027,12.61,21247.42,741.5309
"2025-11-21 14:00:00",2028,12.61,21248.17,788.8029
"2025-11-21 15:00:00",2029,12.62,21249.56,788.8011
