core_id,type,geom,core_z,core_est_med_wtd,core_est_p75_wtd,dist_threshold,n_wells,avg_well_dist,mean_well_z,wells_core_z_diff,wells_median_wtd,wells_p75_wtd
14_115___AJ_soil_core___394,AJ_soil_core,POINT (374797.48795514996 3310052.2957556993),43.01821136,-0.792529288,-0.688942917,1000,2,382.2115513,42.13227081,0.885940552,0.093411264,0.196997635
14_115___AJ_soil_core___394,AJ_soil_core,POINT (374797.48795514996 3310052.2957556993),43.01821136,0.064042594,0.170151755,250,1,10.25014621,43.0039711,0.014240265,0.078282858,0.18439202
14_115___AJ_soil_core___395,AJ_soil_core,POINT (374793.95441847586 3310060.4524098258),43.29812241,-1.072440329,-0.968853958,1000,2,379.3465597,42.13227081,1.165851593,0.093411264,0.196997635
14_115___AJ_soil_core___395,AJ_soil_core,POINT (374793.95441847586 3310060.4524098258),43.29812241,-0.215868448,-0.109759287,250,1,12.64828204,43.0039711,0.294151306,0.078282858,0.18439202
14_115___AJ_soil_core___396,AJ_soil_core,POINT (374791.02205184416 3310053.012934408),43.0304985,-0.804816428,-0.701230057,1000,2,376.9194567,42.13227081,0.898227692,0.093411264,0.196997635
14_115___AJ_soil_core___396,AJ_soil_core,POINT (374791.02205184416 3310053.012934408),43.0304985,0.051755454,0.157864615,250,1,4.885223113,43.0039711,0.026527405,0.078282858,0.18439202
14_115___AJ_soil_core___397,AJ_soil_core,POINT (374797.63565985096 3310042.3735886714),43.15235138,-0.926669302,-0.823082932,1000,2,386.6743481,42.13227081,1.020080566,0.093411264,0.196997635
14_115___AJ_soil_core___397,AJ_soil_core,POINT (374797.63565985096 3310042.3735886714),43.15235138,-0.070097421,0.03601174,250,1,12.28784338,43.0039711,0.14838028,0.078282858,0.18439202
14_115___AJ_soil_core___398,AJ_soil_core,POINT (374797.48795514996 3310052.2957556993),43.01821136,-0.792529288,-0.688942917,1000,2,382.2115513,42.13227081,0.885940552,0.093411264,0.196997635
14_115___AJ_soil_core___398,AJ_soil_core,POINT (374797.48795514996 3310052.2957556993),43.01821136,0.064042594,0.170151755,250,1,10.25014621,43.0039711,0.014240265,0.078282858,0.18439202
14_115___AJ_soil_core___399,AJ_soil_core,POINT (374793.95441847586 3310060.4524098258),43.29812241,-1.072440329,-0.968853958,1000,2,379.3465597,42.13227081,1.165851593,0.093411264,0.196997635
14_115___AJ_soil_core___399,AJ_soil_core,POINT (374793.95441847586 3310060.4524098258),43.29812241,-0.215868448,-0.109759287,250,1,12.64828204,43.0039711,0.294151306,0.078282858,0.18439202
14_115___AJ_soil_core___400,AJ_soil_core,POINT (374791.02205184416 3310053.012934408),43.0304985,-0.804816428,-0.701230057,1000,2,376.9194567,42.13227081,0.898227692,0.093411264,0.196997635
14_115___AJ_soil_core___400,AJ_soil_core,POINT (374791.02205184416 3310053.012934408),43.0304985,0.051755454,0.157864615,250,1,4.885223113,43.0039711,0.026527405,0.078282858,0.18439202
14_500___AJ_soil_core___401,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,0.557194528,0.660780899,1000,2,382.8206696,42.13227081,-0.463783264,0.093411264,0.196997635
14_500___AJ_soil_core___401,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,-0.299377353,-0.198313772,250,1,10.99451463,41.26057053,0.407917023,0.10853967,0.20960325
14_500___AJ_soil_core___402,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,0.736595926,0.840182297,1000,2,375.1457293,42.13227081,-0.643184662,0.093411264,0.196997635
14_500___AJ_soil_core___402,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,-0.119975955,-0.018912375,250,1,15.87965932,41.26057053,0.228515625,0.10853967,0.20960325
14_500___AJ_soil_core___403,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,0.846676645,0.950263016,1000,2,376.1687712,42.13227081,-0.753265381,0.093411264,0.196997635
14_500___AJ_soil_core___403,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,-0.009895236,0.091168344,250,1,7.556823213,41.26057053,0.118434906,0.10853967,0.20960325
14_500___AJ_soil_core___404,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.959389505,1.062975876,1000,2,374.6074048,42.13227081,-0.865978241,0.093411264,0.196997635
14_500___AJ_soil_core___404,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.102817624,0.203881204,250,1,0.380172323,41.26057053,0.005722046,0.10853967,0.20960325
14_500___AJ_soil_core___405,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,0.557194528,0.660780899,1000,2,382.8206696,42.13227081,-0.463783264,0.093411264,0.196997635
14_500___AJ_soil_core___405,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,-0.299377353,-0.198313772,250,1,10.99451463,41.26057053,0.407917023,0.10853967,0.20960325
14_500___AJ_soil_core___406,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,0.736595926,0.840182297,1000,2,375.1457293,42.13227081,-0.643184662,0.093411264,0.196997635
14_500___AJ_soil_core___406,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,-0.119975955,-0.018912375,250,1,15.87965932,41.26057053,0.228515625,0.10853967,0.20960325
14_500___AJ_soil_core___407,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,0.846676645,0.950263016,1000,2,376.1687712,42.13227081,-0.753265381,0.093411264,0.196997635
14_500___AJ_soil_core___407,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,-0.009895236,0.091168344,250,1,7.556823213,41.26057053,0.118434906,0.10853967,0.20960325
14_500___AJ_soil_core___408,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.959389505,1.062975876,1000,2,374.6074048,42.13227081,-0.865978241,0.093411264,0.196997635
14_500___AJ_soil_core___408,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.102817624,0.203881204,250,1,0.380172323,41.26057053,0.005722046,0.10853967,0.20960325
14_500___AJ_soil_core___409,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,0.557194528,0.660780899,1000,2,382.8206696,42.13227081,-0.463783264,0.093411264,0.196997635
14_500___AJ_soil_core___409,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,-0.299377353,-0.198313772,250,1,10.99451463,41.26057053,0.407917023,0.10853967,0.20960325
14_500___AJ_soil_core___410,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,0.736595926,0.840182297,1000,2,375.1457293,42.13227081,-0.643184662,0.093411264,0.196997635
14_500___AJ_soil_core___410,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,-0.119975955,-0.018912375,250,1,15.87965932,41.26057053,0.228515625,0.10853967,0.20960325
14_500___AJ_soil_core___411,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,0.846676645,0.950263016,1000,2,376.1687712,42.13227081,-0.753265381,0.093411264,0.196997635
14_500___AJ_soil_core___411,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,-0.009895236,0.091168344,250,1,7.556823213,41.26057053,0.118434906,0.10853967,0.20960325
14_500___AJ_soil_core___412,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.959389505,1.062975876,1000,2,374.6074048,42.13227081,-0.865978241,0.093411264,0.196997635
14_500___AJ_soil_core___412,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.102817624,0.203881204,250,1,0.380172323,41.26057053,0.005722046,0.10853967,0.20960325
14_500___AJ_soil_core___413,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,0.557194528,0.660780899,1000,2,382.8206696,42.13227081,-0.463783264,0.093411264,0.196997635
14_500___AJ_soil_core___413,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,-0.299377353,-0.198313772,250,1,10.99451463,41.26057053,0.407917023,0.10853967,0.20960325
14_500___AJ_soil_core___414,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,0.736595926,0.840182297,1000,2,375.1457293,42.13227081,-0.643184662,0.093411264,0.196997635
14_500___AJ_soil_core___414,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,-0.119975955,-0.018912375,250,1,15.87965932,41.26057053,0.228515625,0.10853967,0.20960325
14_500___AJ_soil_core___415,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,0.846676645,0.950263016,1000,2,376.1687712,42.13227081,-0.753265381,0.093411264,0.196997635
14_500___AJ_soil_core___415,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,-0.009895236,0.091168344,250,1,7.556823213,41.26057053,0.118434906,0.10853967,0.20960325
14_500___AJ_soil_core___416,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.959389505,1.062975876,1000,2,374.6074048,42.13227081,-0.865978241,0.093411264,0.196997635
14_500___AJ_soil_core___416,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.102817624,0.203881204,250,1,0.380172323,41.26057053,0.005722046,0.10853967,0.20960325
14_500___AJ_soil_core___417,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,0.557194528,0.660780899,1000,2,382.8206696,42.13227081,-0.463783264,0.093411264,0.196997635
14_500___AJ_soil_core___417,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,-0.299377353,-0.198313772,250,1,10.99451463,41.26057053,0.407917023,0.10853967,0.20960325
14_500___AJ_soil_core___418,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,0.736595926,0.840182297,1000,2,375.1457293,42.13227081,-0.643184662,0.093411264,0.196997635
14_500___AJ_soil_core___418,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,-0.119975955,-0.018912375,250,1,15.87965932,41.26057053,0.228515625,0.10853967,0.20960325
14_500___AJ_soil_core___419,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,0.846676645,0.950263016,1000,2,376.1687712,42.13227081,-0.753265381,0.093411264,0.196997635
14_500___AJ_soil_core___419,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,-0.009895236,0.091168344,250,1,7.556823213,41.26057053,0.118434906,0.10853967,0.20960325
14_500___AJ_soil_core___420,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.959389505,1.062975876,1000,2,374.6074048,42.13227081,-0.865978241,0.093411264,0.196997635
14_500___AJ_soil_core___420,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.102817624,0.203881204,250,1,0.380172323,41.26057053,0.005722046,0.10853967,0.20960325
14_500___AJ_soil_core___421,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,0.557194528,0.660780899,1000,2,382.8206696,42.13227081,-0.463783264,0.093411264,0.196997635
14_500___AJ_soil_core___421,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,-0.299377353,-0.198313772,250,1,10.99451463,41.26057053,0.407917023,0.10853967,0.20960325
14_500___AJ_soil_core___422,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,0.736595926,0.840182297,1000,2,375.1457293,42.13227081,-0.643184662,0.093411264,0.196997635
14_500___AJ_soil_core___422,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,-0.119975955,-0.018912375,250,1,15.87965932,41.26057053,0.228515625,0.10853967,0.20960325
14_500___AJ_soil_core___423,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,0.846676645,0.950263016,1000,2,376.1687712,42.13227081,-0.753265381,0.093411264,0.196997635
14_500___AJ_soil_core___423,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,-0.009895236,0.091168344,250,1,7.556823213,41.26057053,0.118434906,0.10853967,0.20960325
14_500___AJ_soil_core___424,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.959389505,1.062975876,1000,2,374.6074048,42.13227081,-0.865978241,0.093411264,0.196997635
14_500___AJ_soil_core___424,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.102817624,0.203881204,250,1,0.380172323,41.26057053,0.005722046,0.10853967,0.20960325
14_500___AJ_soil_core___425,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,0.557194528,0.660780899,1000,2,382.8206696,42.13227081,-0.463783264,0.093411264,0.196997635
14_500___AJ_soil_core___425,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,-0.299377353,-0.198313772,250,1,10.99451463,41.26057053,0.407917023,0.10853967,0.20960325
14_500___AJ_soil_core___426,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,0.736595926,0.840182297,1000,2,375.1457293,42.13227081,-0.643184662,0.093411264,0.196997635
14_500___AJ_soil_core___426,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,-0.119975955,-0.018912375,250,1,15.87965932,41.26057053,0.228515625,0.10853967,0.20960325
14_500___AJ_soil_core___427,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,0.846676645,0.950263016,1000,2,376.1687712,42.13227081,-0.753265381,0.093411264,0.196997635
14_500___AJ_soil_core___427,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,-0.009895236,0.091168344,250,1,7.556823213,41.26057053,0.118434906,0.10853967,0.20960325
14_500___AJ_soil_core___428,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.959389505,1.062975876,1000,2,374.6074048,42.13227081,-0.865978241,0.093411264,0.196997635
14_500___AJ_soil_core___428,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.102817624,0.203881204,250,1,0.380172323,41.26057053,0.005722046,0.10853967,0.20960325
14_500___AJ_soil_core___429,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,0.557194528,0.660780899,1000,2,382.8206696,42.13227081,-0.463783264,0.093411264,0.196997635
14_500___AJ_soil_core___429,AJ_soil_core,POINT (374233.8206459111 3310562.13279062),41.66848755,-0.299377353,-0.198313772,250,1,10.99451463,41.26057053,0.407917023,0.10853967,0.20960325
14_500___AJ_soil_core___430,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,0.736595926,0.840182297,1000,2,375.1457293,42.13227081,-0.643184662,0.093411264,0.196997635
14_500___AJ_soil_core___430,AJ_soil_core,POINT (374250.50628103607 3310550.363251486),41.48908615,-0.119975955,-0.018912375,250,1,15.87965932,41.26057053,0.228515625,0.10853967,0.20960325
14_500___AJ_soil_core___431,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,0.846676645,0.950263016,1000,2,376.1687712,42.13227081,-0.753265381,0.093411264,0.196997635
14_500___AJ_soil_core___431,AJ_soil_core,POINT (374243.07475779013 3310557.597604596),41.37900543,-0.009895236,0.091168344,250,1,7.556823213,41.26057053,0.118434906,0.10853967,0.20960325
14_500___AJ_soil_core___432,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.959389505,1.062975876,1000,2,374.6074048,42.13227081,-0.865978241,0.093411264,0.196997635
14_500___AJ_soil_core___432,AJ_soil_core,POINT (374244.2089181155 3310564.720453912),41.26629257,0.102817624,0.203881204,250,1,0.380172323,41.26057053,0.005722046,0.10853967,0.20960325
14/9_168___AJ_soil_core___433,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,1000,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___433,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,250,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___434,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,1000,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___434,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,250,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___435,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,1000,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___435,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,250,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___436,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,1000,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___436,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,250,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___437,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,1000,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___437,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,250,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___438,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,1000,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___438,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,250,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___439,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,1000,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___439,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,250,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___440,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,1000,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___440,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,250,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___441,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,1000,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___441,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,250,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___442,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,1000,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___442,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,250,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___443,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,1000,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___443,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,250,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___444,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,1000,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___444,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,250,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___445,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,1000,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___445,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,250,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___446,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,1000,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___446,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,250,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___447,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,1000,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___447,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,250,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___448,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,1000,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___448,AJ_soil_core,POINT (379495.79862247035 3310849.227340137),44.78944397,-0.129756094,-0.038697081,250,1,43.89726731,44.69190979,0.09753418,-0.032221914,0.058837098
14/9_168___AJ_soil_core___449,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,1000,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___449,AJ_soil_core,POINT (379478.3572725278 3310869.2589320187),44.80172348,-0.142035604,-0.050976592,250,1,30.29842694,44.69190979,0.10981369,-0.032221914,0.058837098
14/9_168___AJ_soil_core___450,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,1000,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_168___AJ_soil_core___450,AJ_soil_core,POINT (379470.7917569662 3310899.8727088263),44.63485718,0.024830698,0.115889711,250,1,27.11206084,44.69190979,-0.057052612,-0.032221914,0.058837098
14/9_527___AJ_soil_core___451,AJ_soil_core,POINT (379761.8272666494 3312738.2914578007),45.92404556,-0.525807765,-0.438831088,1000,2,325.7356797,44.97139931,0.952646255,0.42683849,0.513815168
14/9_527___AJ_soil_core___451,AJ_soil_core,POINT (379761.8272666494 3312738.2914578007),45.92404556,-1.06609009,-0.983099974,250,1,56.49149764,44.72052765,1.203517914,0.137427824,0.22041794
14/9_527___AJ_soil_core___452,AJ_soil_core,POINT (379777.5441665278 3312683.8611327913),44.71653748,0.681700322,0.768676999,1000,2,325.0393987,44.97139931,-0.254861832,0.42683849,0.513815168
14/9_527___AJ_soil_core___452,AJ_soil_core,POINT (379777.5441665278 3312683.8611327913),44.71653748,0.141417997,0.224408113,250,1,1.131923971,44.72052765,-0.003990173,0.137427824,0.22041794
14/9_527___AJ_soil_core___453,AJ_soil_core,POINT (379784.02175045596 3312674.741573881),44.59578323,0.802454564,0.889431241,1000,2,335.5802222,44.97139931,-0.375616074,0.42683849,0.513815168
14/9_527___AJ_soil_core___453,AJ_soil_core,POINT (379784.02175045596 3312674.741573881),44.59578323,0.262172239,0.345162355,250,1,11.03679533,44.72052765,-0.124744415,0.137427824,0.22041794
14/9_527___AJ_soil_core___454,AJ_soil_core,POINT (379790.38821083546 3312670.948026385),44.54256439,0.855673406,0.942650083,1000,2,342.3223598,44.97139931,-0.428834915,0.42683849,0.513815168
14/9_527___AJ_soil_core___454,AJ_soil_core,POINT (379790.38821083546 3312670.948026385),44.54256439,0.315391081,0.398381197,250,1,17.8592629,44.72052765,-0.177963257,0.137427824,0.22041794
14/9_527___AJ_soil_core___455,AJ_soil_core,POINT (379761.8272666494 3312738.2914578007),45.92404556,-0.525807765,-0.438831088,1000,2,325.7356797,44.97139931,0.952646255,0.42683849,0.513815168
14/9_527___AJ_soil_core___455,AJ_soil_core,POINT (379761.8272666494 3312738.2914578007),45.92404556,-1.06609009,-0.983099974,250,1,56.49149764,44.72052765,1.203517914,0.137427824,0.22041794
14/9_527___AJ_soil_core___456,AJ_soil_core,POINT (379777.5441665278 3312683.8611327913),44.71653748,0.681700322,0.768676999,1000,2,325.0393987,44.97139931,-0.254861832,0.42683849,0.513815168
14/9_527___AJ_soil_core___456,AJ_soil_core,POINT (379777.5441665278 3312683.8611327913),44.71653748,0.141417997,0.224408113,250,1,1.131923971,44.72052765,-0.003990173,0.137427824,0.22041794
14/9_527___AJ_soil_core___457,AJ_soil_core,POINT (379784.02175045596 3312674.741573881),44.59578323,0.802454564,0.889431241,1000,2,335.5802222,44.97139931,-0.375616074,0.42683849,0.513815168
14/9_527___AJ_soil_core___457,AJ_soil_core,POINT (379784.02175045596 3312674.741573881),44.59578323,0.262172239,0.345162355,250,1,11.03679533,44.72052765,-0.124744415,0.137427824,0.22041794
14/9_527___AJ_soil_core___458,AJ_soil_core,POINT (379790.38821083546 3312670.948026385),44.54256439,0.855673406,0.942650083,1000,2,342.3223598,44.97139931,-0.428834915,0.42683849,0.513815168
14/9_527___AJ_soil_core___458,AJ_soil_core,POINT (379790.38821083546 3312670.948026385),44.54256439,0.315391081,0.398381197,250,1,17.8592629,44.72052765,-0.177963257,0.137427824,0.22041794
14/9_527___AJ_soil_core___459,AJ_soil_core,POINT (379761.8272666494 3312738.2914578007),45.92404556,-0.525807765,-0.438831088,1000,2,325.7356797,44.97139931,0.952646255,0.42683849,0.513815168
14/9_527___AJ_soil_core___459,AJ_soil_core,POINT (379761.8272666494 3312738.2914578007),45.92404556,-1.06609009,-0.983099974,250,1,56.49149764,44.72052765,1.203517914,0.137427824,0.22041794
14/9_527___AJ_soil_core___460,AJ_soil_core,POINT (379777.5441665278 3312683.8611327913),44.71653748,0.681700322,0.768676999,1000,2,325.0393987,44.97139931,-0.254861832,0.42683849,0.513815168
14/9_527___AJ_soil_core___460,AJ_soil_core,POINT (379777.5441665278 3312683.8611327913),44.71653748,0.141417997,0.224408113,250,1,1.131923971,44.72052765,-0.003990173,0.137427824,0.22041794
14/9_527___AJ_soil_core___461,AJ_soil_core,POINT (379784.02175045596 3312674.741573881),44.59578323,0.802454564,0.889431241,1000,2,335.5802222,44.97139931,-0.375616074,0.42683849,0.513815168
14/9_527___AJ_soil_core___461,AJ_soil_core,POINT (379784.02175045596 3312674.741573881),44.59578323,0.262172239,0.345162355,250,1,11.03679533,44.72052765,-0.124744415,0.137427824,0.22041794
14/9_527___AJ_soil_core___462,AJ_soil_core,POINT (379790.38821083546 3312670.948026385),44.54256439,0.855673406,0.942650083,1000,2,342.3223598,44.97139931,-0.428834915,0.42683849,0.513815168
14/9_527___AJ_soil_core___462,AJ_soil_core,POINT (379790.38821083546 3312670.948026385),44.54256439,0.315391081,0.398381197,250,1,17.8592629,44.72052765,-0.177963257,0.137427824,0.22041794
14/9_527___AJ_soil_core___463,AJ_soil_core,POINT (379761.8272666494 3312738.2914578007),45.92404556,-0.525807765,-0.438831088,1000,2,325.7356797,44.97139931,0.952646255,0.42683849,0.513815168
14/9_527___AJ_soil_core___463,AJ_soil_core,POINT (379761.8272666494 3312738.2914578007),45.92404556,-1.06609009,-0.983099974,250,1,56.49149764,44.72052765,1.203517914,0.137427824,0.22041794
