OID_,Site_ID,person,Lat,Long,RASTERVALU
473,14/9_601,AJ,29.909906629669099,-82.272132760000005,44817
474,14/9_601,AJ,29.909976378655099,-82.272194450000001,44662
475,14/9_601,AJ,29.909213787088898,-82.272170310000007,45302
476,14/9_601,AJ,29.909199837188801,-82.271582899999999,45173
477,14/9_601,AJ,29.909906629669099,-82.272132760000005,44817
478,14/9_601,AJ,29.909976378655099,-82.272194450000001,44662
479,14/9_601,AJ,29.909213787088898,-82.272170310000007,45302
480,14/9_601,AJ,29.909199837188801,-82.271582899999999,45173
481,14/9_601,AJ,29.909906629669099,-82.272132760000005,44817
482,14/9_601,AJ,29.909976378655099,-82.272194450000001,44662
483,14/9_601,AJ,29.909213787088898,-82.272170310000007,45302
484,14/9_601,AJ,29.909199837188801,-82.271582899999999,45173
485,14/9_601,AJ,29.909906629669099,-82.272132760000005,44817
486,14/9_601,AJ,29.909976378655099,-82.272194450000001,44662
487,14/9_601,AJ,29.909213787088898,-82.272170310000007,45302
488,14/9_601,AJ,29.909199837188801,-82.271582899999999,45173
489,14/9_601,AJ,29.909906629669099,-82.272132760000005,44817
490,14/9_601,AJ,29.909976378655099,-82.272194450000001,44662
491,15_4,AJ,29.898933000000000,-82.292989000000006,45809
492,15_4,AJ,29.899094999999999,-82.292934000000002,45809
493,15_4,AJ,29.899232900000001,-82.292908199999999,45809
494,15_4,AJ,29.899387000000001,-82.292913999999996,45809
495,15_4,AJ,29.898933000000000,-82.292989000000006,45809
496,15_4,AJ,29.899094999999999,-82.292934000000002,45809
497,15_4,AJ,29.899232900000001,-82.292908199999999,45809
498,15_4,AJ,29.899387000000001,-82.292913999999996,45809
499,15_4,AJ,29.898933000000000,-82.292989000000006,45809
500,15_4,AJ,29.899094999999999,-82.292934000000002,45809
501,15_4,AJ,29.899232900000001,-82.292908199999999,45809
502,15_4,AJ,29.899387000000001,-82.292913999999996,45809
503,15_4,AJ,29.898933000000000,-82.292989000000006,45809
504,15_4,AJ,29.899094999999999,-82.292934000000002,45809
505,15_4,AJ,29.899232900000001,-82.292908199999999,45809
506,15_4,AJ,29.899387000000001,-82.292913999999996,45809
507,15_4,AJ,29.898933000000000,-82.292989000000006,45809
508,15_4,AJ,29.899094999999999,-82.292934000000002,45809
509,15_4,AJ,29.899232900000001,-82.292908199999999,45809
510,15_4,AJ,29.899387000000001,-82.292913999999996,45809
511,15_4,AJ,29.898933000000000,-82.292989000000006,45809
512,15_4,AJ,29.899094999999999,-82.292934000000002,45809
513,15_4,AJ,29.899232900000001,-82.292908199999999,45809
514,15_4,AJ,29.899387000000001,-82.292913999999996,45809
515,15_4,AJ,29.898933000000000,-82.292989000000006,45809
516,15_4,AJ,29.899094999999999,-82.292934000000002,45809
517,15_4,AJ,29.899232900000001,-82.292908199999999,45809
518,15_4,AJ,29.899387000000001,-82.292913999999996,45809
519,15_4,AJ,29.898933000000000,-82.292989000000006,45809
520,15_4,AJ,29.899094999999999,-82.292934000000002,45809
521,15_4,AJ,29.899232900000001,-82.292908199999999,45809
522,15_4,AJ,29.899387000000001,-82.292913999999996,45809
523,15_409,AJ,29.903236000000000,-82.300822999999994,43565
524,15_409,AJ,29.903330000000000,-82.300812600000000,43410
525,15_409,AJ,29.903368900000000,-82.300775299999998,43378
526,15_409,AJ,29.903455999999998,-82.300743999999995,43378
527,15_409,AJ,29.903236000000000,-82.300822999999994,43565
528,15_409,AJ,29.903330000000000,-82.300812600000000,43410
529,15_409,AJ,29.903368900000000,-82.300775299999998,43378
530,15_409,AJ,29.903455999999998,-82.300743999999995,43378
531,15_409,AJ,29.903236000000000,-82.300822999999994,43565
532,15_409,AJ,29.903330000000000,-82.300812600000000,43410
533,15_409,AJ,29.903368900000000,-82.300775299999998,43378
534,15_409,AJ,29.903455999999998,-82.300743999999995,43378
535,15_409,AJ,29.903236000000000,-82.300822999999994,43565
536,15_409,AJ,29.903330000000000,-82.300812600000000,43410
537,15_409,AJ,29.903368900000000,-82.300775299999998,43378
538,15_409,AJ,29.903455999999998,-82.300743999999995,43378
539,15_409,AJ,29.903236000000000,-82.300822999999994,43565
540,15_409,AJ,29.903330000000000,-82.300812600000000,43410
541,15_409,AJ,29.903368900000000,-82.300775299999998,43378
542,15_409,AJ,29.903455999999998,-82.300743999999995,43378
543,15_409,AJ,29.903236000000000,-82.300822999999994,43565
544,15_409,AJ,29.903330000000000,-82.300812600000000,43410
545,15_409,AJ,29.903368900000000,-82.300775299999998,43378
546,15_409,AJ,29.903455999999998,-82.300743999999995,43378
547,15_409,AJ,29.903236000000000,-82.300822999999994,43565
548,15_409,AJ,29.903330000000000,-82.300812600000000,43410
549,15_409,AJ,29.903368900000000,-82.300775299999998,43378
550,15_409,AJ,29.903455999999998,-82.300743999999995,43378
551,15_409,AJ,29.903236000000000,-82.300822999999994,43565
552,15_409,AJ,29.903330000000000,-82.300812600000000,43410
553,15_409,AJ,29.903368900000000,-82.300775299999998,43378
554,15_409,AJ,29.903455999999998,-82.300743999999995,43378
555,15_268,AJ,29.897845435673599,-82.316718292651203,40914
556,15_268,AJ,29.897582700000001,-82.316950700000007,40659
557,15_268,AJ,29.897510000000000,-82.316986000000000,40682
558,15_268,AJ,29.897845435673599,-82.316718292651203,40914
559,15_268,AJ,29.897582700000001,-82.316950700000007,40659
560,15_268,AJ,29.897510000000000,-82.316986000000000,40682
561,15_268,AJ,29.897845435673599,-82.316718292651203,40914
562,15_268,AJ,29.897582700000001,-82.316950700000007,40659
563,15_268,AJ,29.897510000000000,-82.316986000000000,40682
564,15_268,AJ,29.897845435673599,-82.316718292651203,40914
565,15_268,AJ,29.897582700000001,-82.316950700000007,40659
566,15_268,AJ,29.897510000000000,-82.316986000000000,40682
567,15_268,AJ,29.897845435673599,-82.316718292651203,40914
568,15_268,AJ,29.897582700000001,-82.316950700000007,40659
569,15_268,AJ,29.897510000000000,-82.316986000000000,40682
570,15_268,AJ,29.897845435673599,-82.316718292651203,40914
571,15_268,AJ,29.897582700000001,-82.316950700000007,40659
572,15_268,AJ,29.897510000000000,-82.316986000000000,40682
573,15_268,AJ,29.897845435673599,-82.316718292651203,40914
574,15_268,AJ,29.897582700000001,-82.316950700000007,40659
575,15_268,AJ,29.897510000000000,-82.316986000000000,40682
576,15_268,AJ,29.897845435673599,-82.316718292651203,40914
577,15_268,AJ,29.897582700000001,-82.316950700000007,40659
578,15_268,AJ,29.897510000000000,-82.316986000000000,40682
579,13_410,AJ,29.888864000000002,-82.181240000000003,44289
580,13_410,AJ,29.888756999999998,-82.181117000000000,44183
581,13_410,AJ,29.888863799999999,-82.181240399999993,44280
582,13_410,AJ,29.888477999999999,-82.180997000000005,44110
583,13_410,AJ,29.888864000000002,-82.181240000000003,44289
584,13_410,AJ,29.888756999999998,-82.181117000000000,44183
585,13_410,AJ,29.888863799999999,-82.181240399999993,44280
586,13_410,AJ,29.888477999999999,-82.180997000000005,44110
587,13_410,AJ,29.888864000000002,-82.181240000000003,44289
588,13_410,AJ,29.888756999999998,-82.181117000000000,44183
589,13_410,AJ,29.888863799999999,-82.181240399999993,44280
590,13_410,AJ,29.888477999999999,-82.180997000000005,44110
591,13_410,AJ,29.888864000000002,-82.181240000000003,44289
592,13_410,AJ,29.888756999999998,-82.181117000000000,44183
593,13_410,AJ,29.888863799999999,-82.181240399999993,44280
594,13_410,AJ,29.888477999999999,-82.180997000000005,44110
595,13_410,AJ,29.888864000000002,-82.181240000000003,44289
596,13_410,AJ,29.888756999999998,-82.181117000000000,44183
597,13_410,AJ,29.888863799999999,-82.181240399999993,44280
598,13_410,AJ,29.888477999999999,-82.180997000000005,44110
599,13_410,AJ,29.888864000000002,-82.181240000000003,44289
600,13_410,AJ,29.888756999999998,-82.181117000000000,44183
601,13_410,AJ,29.888863799999999,-82.181240399999993,44280
602,13_410,AJ,29.888477999999999,-82.180997000000005,44110
603,13_410,AJ,29.888864000000002,-82.181240000000003,44289
604,13_410,AJ,29.888756999999998,-82.181117000000000,44183
605,13_410,AJ,29.888863799999999,-82.181240399999993,44280
606,13_410,AJ,29.888477999999999,-82.180997000000005,44110
607,13_410,AJ,29.888864000000002,-82.181240000000003,44289
608,13_410,AJ,29.888756999999998,-82.181117000000000,44183
609,13_410,AJ,29.888863799999999,-82.181240399999993,44280
610,13_410,AJ,29.888477999999999,-82.180997000000005,44110
611,13_274,AJ,29.892205000000001,-82.184465000000003,44839
612,13_274,AJ,29.892067000000001,-82.184370999999999,44782
613,13_274,AJ,29.891779000000000,-82.184157999999996,44782
614,13_274,AJ,29.891513000000000,-82.184111000000001,44782
615,13_274,AJ,29.892205000000001,-82.184465000000003,44839
616,13_274,AJ,29.892067000000001,-82.184370999999999,44782
617,13_274,AJ,29.891779000000000,-82.184157999999996,44782
618,13_274,AJ,29.891513000000000,-82.184111000000001,44782
619,13_274,AJ,29.892205000000001,-82.184465000000003,44839
620,13_274,AJ,29.892067000000001,-82.184370999999999,44782
621,13_274,AJ,29.891779000000000,-82.184157999999996,44782
622,13_274,AJ,29.891513000000000,-82.184111000000001,44782
623,13_274,AJ,29.892205000000001,-82.184465000000003,44839
624,13_274,AJ,29.892067000000001,-82.184370999999999,44782
625,13_274,AJ,29.891779000000000,-82.184157999999996,44782
626,13_274,AJ,29.891513000000000,-82.184111000000001,44782
627,13_274,AJ,29.892205000000001,-82.184465000000003,44839
628,13_274,AJ,29.892067000000001,-82.184370999999999,44782
629,13_274,AJ,29.891779000000000,-82.184157999999996,44782
630,13_274,AJ,29.891513000000000,-82.184111000000001,44782
631,13_274,AJ,29.892205000000001,-82.184465000000003,44839
632,13_274,AJ,29.892067000000001,-82.184370999999999,44782
633,13_274,AJ,29.891779000000000,-82.184157999999996,44782
634,13_274,AJ,29.891513000000000,-82.184111000000001,44782
635,13_274,AJ,29.892205000000001,-82.184465000000003,44839
636,13_274,AJ,29.892067000000001,-82.184370999999999,44782
637,13_274,AJ,29.891779000000000,-82.184157999999996,44782
638,13_274,AJ,29.891513000000000,-82.184111000000001,44782
639,9_332,AJ,29.932660628808900,-82.236288065358806,45592
640,9_332,AJ,29.931898328130799,-82.236463991215203,45187
641,9_332,AJ,29.931695046963700,-82.236657960749199,44955
642,9_332,AJ,29.931589496963198,-82.236851930283095,44837
643,9_332,AJ,29.932660628808900,-82.236288065358806,45592
644,9_332,AJ,29.931898328130799,-82.236463991215203,45187
645,9_332,AJ,29.931695046963700,-82.236657960749199,44955
646,9_332,AJ,29.931589496963198,-82.236851930283095,44837
647,9_332,AJ,29.932660628808900,-82.236288065358806,45592
648,9_332,AJ,29.931898328130799,-82.236463991215203,45187
649,9_332,AJ,29.931695046963700,-82.236657960749199,44955
650,9_332,AJ,29.931589496963198,-82.236851930283095,44837
651,9_332,AJ,29.932660628808900,-82.236288065358806,45592
652,9_332,AJ,29.931898328130799,-82.236463991215203,45187
653,9_332,AJ,29.931695046963700,-82.236657960749199,44955
654,9_332,AJ,29.931589496963198,-82.236851930283095,44837
655,9_332,AJ,29.932660628808900,-82.236288065358806,45592
656,9_332,AJ,29.931898328130799,-82.236463991215203,45187
657,9_332,AJ,29.931695046963700,-82.236657960749199,44955
658,9_332,AJ,29.931589496963198,-82.236851930283095,44837
659,9_332,AJ,29.932660628808900,-82.236288065358806,45592
660,9_332,AJ,29.931898328130799,-82.236463991215203,45187
661,9_332,AJ,29.931695046963700,-82.236657960749199,44955
662,9_332,AJ,29.931589496963198,-82.236851930283095,44837
663,9_332,AJ,29.932660628808900,-82.236288065358806,45592
664,9_332,AJ,29.931898328130799,-82.236463991215203,45187
665,9_332,AJ,29.931695046963700,-82.236657960749199,44955
666,9_332,AJ,29.931589496963198,-82.236851930283095,44837
667,3_34,AJ,29.988922649783099,-82.202508234994298,44374
668,3_34,AJ,29.988844825221200,-82.202607476717006,44179
669,3_34,AJ,29.988704276231100,-82.202406311043305,44079
670,3_34,AJ,29.988748996385901,-82.202297681590096,44091
671,3_34,AJ,29.988922649783099,-82.202508234994298,44374
672,3_34,AJ,29.988844825221200,-82.202607476717006,44179
673,3_34,AJ,29.988704276231100,-82.202406311043305,44079
674,3_34,AJ,29.988748996385901,-82.202297681590096,44091
675,3_34,AJ,29.988922649783099,-82.202508234994298,44374
676,3_34,AJ,29.988844825221200,-82.202607476717006,44179
677,3_34,AJ,29.988704276231100,-82.202406311043305,44079
678,3_34,AJ,29.988748996385901,-82.202297681590096,44091
679,3_34,AJ,29.988922649783099,-82.202508234994298,44374
680,3_34,AJ,29.988844825221200,-82.202607476717006,44179
681,3_34,AJ,29.988704276231100,-82.202406311043305,44079
682,3_34,AJ,29.988748996385901,-82.202297681590096,44091
683,3_34,AJ,29.988922649783099,-82.202508234994298,44374
684,3_34,AJ,29.988844825221200,-82.202607476717006,44179
685,3_34,AJ,29.988704276231100,-82.202406311043305,44079
686,3_34,AJ,29.988748996385901,-82.202297681590096,44091
687,3_34,AJ,29.988922649783099,-82.202508234994298,44374
688,3_34,AJ,29.988844825221200,-82.202607476717006,44179
689,3_34,AJ,29.988704276231100,-82.202406311043305,44079
690,3_34,AJ,29.988748996385901,-82.202297681590096,44091
691,3_34,AJ,29.988922649783099,-82.202508234994298,44374
692,3_34,AJ,29.988844825221200,-82.202607476717006,44179
693,3_34,AJ,29.988704276231100,-82.202406311043305,44079
694,3_34,AJ,29.988748996385901,-82.202297681590096,44091
695,3_34,AJ,29.988922649783099,-82.202508234994298,44374
696,3_34,AJ,29.988844825221200,-82.202607476717006,44179
697,3_34,AJ,29.988704276231100,-82.202406311043305,44079
698,3_34,AJ,29.988748996385901,-82.202297681590096,44091
699,3_311,AJ,29.981084655210701,-82.223896943810004,44964
700,3_311,AJ,29.981255417887201,-82.223856040127103,44555
701,3_311,AJ,29.981293171500500,-82.223790326013400,44586
702,3_311,AJ,29.981451736519901,-82.223707848095302,44555
703,3_311,AJ,29.981084655210701,-82.223896943810004,44964
704,3_311,AJ,29.981255417887201,-82.223856040127103,44555
705,3_311,AJ,29.981293171500500,-82.223790326013400,44586
706,3_311,AJ,29.981451736519901,-82.223707848095302,44555
707,3_311,AJ,29.981084655210701,-82.223896943810004,44964
708,3_311,AJ,29.981255417887201,-82.223856040127103,44555
709,3_311,AJ,29.981293171500500,-82.223790326013400,44586
710,3_311,AJ,29.981451736519901,-82.223707848095302,44555
711,3_311,AJ,29.981084655210701,-82.223896943810004,44964
712,3_311,AJ,29.981255417887201,-82.223856040127103,44555
713,3_311,AJ,29.981293171500500,-82.223790326013400,44586
714,3_311,AJ,29.981451736519901,-82.223707848095302,44555
715,3_311,AJ,29.981084655210701,-82.223896943810004,44964
716,3_311,AJ,29.981255417887201,-82.223856040127103,44555
717,3_311,AJ,29.981293171500500,-82.223790326013400,44586
718,3_311,AJ,29.981451736519901,-82.223707848095302,44555
719,3_311,AJ,29.981084655210701,-82.223896943810004,44964
720,3_311,AJ,29.981255417887201,-82.223856040127103,44555
721,3_311,AJ,29.981293171500500,-82.223790326013400,44586
722,3_311,AJ,29.981451736519901,-82.223707848095302,44555
723,3_311,AJ,29.981084655210701,-82.223896943810004,44964
724,3_311,AJ,29.981255417887201,-82.223856040127103,44555
725,3_311,AJ,29.981293171500500,-82.223790326013400,44586
726,3_311,AJ,29.981451736519901,-82.223707848095302,44555
727,3_311,AJ,29.981084655210701,-82.223896943810004,44964
728,3_311,AJ,29.981255417887201,-82.223856040127103,44555
729,3_311,AJ,29.981293171500500,-82.223790326013400,44586
730,3_311,AJ,29.981451736519901,-82.223707848095302,44555
731,9_609,AJ,29.925638597070900,-82.241171047862906,45361
732,9_609,AJ,29.925725769521300,-82.241121427001602,45335
733,9_609,AJ,29.925793763979701,-82.241053701231394,45167
734,9_609,AJ,29.925843161633999,-82.240993351535195,45167
735,9_609,AJ,29.925638597070900,-82.241171047862906,45361
736,9_609,AJ,29.925725769521300,-82.241121427001602,45335
737,9_609,AJ,29.925793763979701,-82.241053701231394,45167
738,9_609,AJ,29.925843161633999,-82.240993351535195,45167
739,9_609,AJ,29.925638597070900,-82.241171047862906,45361
740,9_609,AJ,29.925725769521300,-82.241121427001602,45335
741,9_609,AJ,29.925793763979701,-82.241053701231394,45167
742,9_609,AJ,29.925843161633999,-82.240993351535195,45167
743,9_609,AJ,29.925638597070900,-82.241171047862906,45361
744,9_609,AJ,29.925725769521300,-82.241121427001602,45335
745,9_609,AJ,29.925793763979701,-82.241053701231394,45167
746,9_609,AJ,29.925843161633999,-82.240993351535195,45167
747,9_609,AJ,29.925638597070900,-82.241171047862906,45361
748,9_609,AJ,29.925725769521300,-82.241121427001602,45335
749,9_609,AJ,29.925793763979701,-82.241053701231394,45167
750,9_609,AJ,29.925843161633999,-82.240993351535195,45167
751,9_609,AJ,29.925638597070900,-82.241171047862906,45361
752,9_609,AJ,29.925725769521300,-82.241121427001602,45335
753,9_609,AJ,29.925793763979701,-82.241053701231394,45167
754,9_609,AJ,29.925843161633999,-82.240993351535195,45167
755,9_609,AJ,29.925638597070900,-82.241171047862906,45361
756,9_609,AJ,29.925725769521300,-82.241121427001602,45335
757,9_609,AJ,29.925793763979701,-82.241053701231394,45167
758,9_609,AJ,29.925843161633999,-82.240993351535195,45167
759,9_609,AJ,29.925638597070900,-82.241171047862906,45361
760,9_609,AJ,29.925725769521300,-82.241121427001602,45335
761,9_609,AJ,29.925793763979701,-82.241053701231394,45167
762,9_609,AJ,29.925843161633999,-82.240993351535195,45167
