ID,Date,CO2,K600,depth,Q,TempC,CO2_flux,external,internal,NEP_corrected,ER_corrected,int.contrib,na.rm,ext.contrib
15,2024-02-19,15082.596650000001,8.844154110835161,0.2689460495587658,62.883387753646545,13.55,15.476141759974238,11.368781058958735,4.107360701015503,-9.127468224478898,-9.287528967402196,26.53995268793881,TRUE,73.46004731206119
15,2024-02-20,13146.032716666667,8.589572283112071,0.2840174812167804,77.14506312829536,12.84,13.73061762150515,9.742905206748295,3.9877124147568552,-8.861583143904124,-8.993622345649488,29.042483919377563,TRUE,70.95751608062244
15,2024-02-21,11502.996908333333,8.186375228367986,0.27592693473265717,69.14769779616367,12.72,11.065405343214746,7.5248558832913055,3.5405494599234406,-7.867887688718757,-7.992419198117056,31.996563615218026,TRUE,68.00343638478198
15,2024-02-22,10897.199133333334,9.62448905630939,0.26013627815134427,55.20519661062001,12.64,11.589890752818729,7.656045768787754,3.933844984030974,-8.741877742291054,-8.897343416718957,33.94203679680277,TRUE,66.05796320319723
15,2024-02-23,10212.213000000002,10.086731695866856,0.24538482819389884,44.06495418804306,13.65,10.759217244804361,6.459864607180465,4.299352637623897,-9.55411697249755,-9.728869955219604,39.95971583992375,TRUE,60.04028416007625
15,2024-02-24,9782.799216666666,7.513163245691646,0.2336717365858974,36.60397764439992,14.4,7.321808522532199,4.368851013883102,2.9529575086490962,-6.562127796997992,-6.703270080321404,40.33098515976809,TRUE,59.6690148402319
15,2024-02-25,8980.725691666667,9.16370310860739,0.22132748841255243,29.705522322400604,14.07,7.72222619375083,4.456823879641245,3.265402314109584,-7.256449586910187,-7.425458671227975,42.28576361505823,TRUE,57.71423638494177
15,2024-02-26,7945.170291666667,12.232935365475957,0.20885700892613904,23.763194020061075,13.73,8.537509277305853,4.359222784193726,4.178286493112127,-9.285081095804728,-9.613483980823911,48.9403449811612,TRUE,51.0596550188388
15,2024-02-27,6907.164825000001,10.705315944101102,0.19913132659598665,19.792347856736697,14.2,6.153806494071433,2.4030765248191104,3.7507299692523226,-8.334955487227385,-8.748711007427193,60.949754804051274,TRUE,39.050245195948726
15,2024-02-28,6035.024050000001,10.584108525900293,0.19263188177891508,17.4269362448962,15.15,5.115667441422166,1.1564890543696356,3.95917838705253,-8.798174193450068,-9.360220559942867,77.39319321257268,TRUE,22.606806787427317
15,2024-03-02,4230.675166666667,11.43915019046806,0.17623061791578123,12.364099425681157,16.74,3.455260542784301,1.0972678764241763,4.552528419208477,-10.116729820463284,-10.652313706492718,100,TRUE,31.75644391609269
15,2024-03-26,15674.202683333333,8.633978001725795,0.16207509718049726,8.988822573434227,17.61,9.637817385165944,6.202476122802457,3.4353412623634867,-7.634091694141082,-8.060046633859304,35.64439047839811,TRUE,64.35560952160189
15,2024-03-27,14135.370700000001,7.35827139669099,0.1656066383344887,9.776267484684524,18.35,7.566893206799173,4.4939187970272805,3.0729744097718923,-6.828832021715317,-7.018783721777871,40.61078074963044,TRUE,59.38921925036956
15,2024-03-28,14718.902641666667,8.503464342953972,0.17367076431122555,11.695381808423702,18.45,9.564054408829088,5.935012191832348,3.629042216996741,-8.064538259992759,-8.232558990855493,37.94460029050628,TRUE,62.05539970949372
15,2024-03-29,16739.198758333336,6.798818152541978,0.16683078851006186,10.064621785598977,17.49,8.35360126999212,5.8806997794936144,2.4729014904985065,-5.4953366455522374,-5.736736083005323,29.602819317959128,TRUE,70.39718068204088
15,2024-03-30,16403.487925,9.928464022365098,0.1590015114878715,8.359961067790325,16.78,11.355397974217865,7.900844310361709,3.454553663856157,-7.676785919680349,-8.109182606501005,30.422127623352623,TRUE,69.57787237664739
15,2024-03-31,15874.885858333335,8.057842183982553,0.15266352532705077,7.16061130752889,16.89,8.559677088716551,5.845708428796916,2.7139686599196344,-6.031041466488078,-6.48758797706829,31.706437425042754,TRUE,68.29356257495725
15,2024-04-01,15274.791033333335,10.109120367065229,0.14758491668498475,6.279014148944248,17.58,10.00535168163959,6.381176750568819,3.6241749310707716,-8.05372206904616,-8.564759720105634,36.222364254535364,TRUE,63.777635745464636
15,2024-04-02,14328.14185,6.224658413907578,0.14264721741564698,5.522438549404539,18.26,5.589365483492448,3.2847816081399754,2.3045838753524723,-5.121297500783273,-5.274433354734052,41.23158312260662,TRUE,58.76841687739337
15,2024-04-04,16195.263516666668,6.604169635894804,0.22990534647735947,34.3780239348115,18.1,10.834521575240453,7.608524062913059,3.225997512327394,-7.168883360727542,-7.370819496491192,29.77517271920517,TRUE,70.22482728079483
15,2024-04-05,16776.234658333335,8.405007045897795,0.2453496008507166,44.003732196945506,17.08,15.197633763024632,11.067971332972188,4.129662430052442,-9.17702762233876,-9.373413504500713,27.17306190191122,TRUE,72.82693809808877
15,2024-04-06,14892.332400000001,7.54683757068457,0.24067610665524353,40.955970765615824,16.85,11.833155844750726,8.322309124648724,3.5108467201020024,-7.801881600226673,-7.948893059461724,29.669572227086313,TRUE,70.3304277729137
15,2024-04-07,13674.93754,8.921282650411355,0.22620941105518586,32.37404119016503,16.52,12.025233430710086,8.154498368114368,3.870735062595718,-8.60163347243493,-8.755854184892446,32.18844012383677,TRUE,67.81155987616323
15,2024-04-09,11595.350411764706,11.048504006492315,0.19427288884880797,18.044177461351257,17.53,10.82641255817436,6.100427235355964,4.725985322818396,-10.502189606263103,-10.824720965006277,43.65236681517456,TRUE,56.34763318482543
15,2024-04-14,15187.793958333334,10.0238085674855,0.17129291864644344,11.135639554936988,17.53,11.444964637523903,7.31434937294798,4.130615264575923,-9.17914503239094,-9.584598946742538,36.09111426201465,TRUE,63.90888573798535
15,2024-04-15,14503.914975000002,9.139177366542706,0.16280312893959112,9.181623218660219,18.18,9.481583730668666,5.744607946046074,3.7369757846225924,-8.30439063249465,-8.596130867111471,39.41299144503838,TRUE,60.58700855496162
15,2024-04-16,14291.256741666668,9.304089632468504,0.15377025102535044,7.365670561525902,18.41,8.986983625315194,5.239768119928337,3.747215505386857,-8.32714556752635,-8.608391405180637,41.696031300551454,TRUE,58.303968699448554
15,2024-04-17,13339.398508333334,8.699206599874083,0.14525991203497543,5.931014436986346,18.74,7.401652111403605,3.922281894724874,3.479370216678731,-7.731933814841625,-7.962122138493012,47.008021510739766,TRUE,52.991978489260234
15,2024-04-18,11634.198400000001,9.68530726213864,0.1361608699441173,4.622325252039982,19.36,6.719178344884388,2.840809729716438,3.87836861516795,-8.618596922595446,-8.902945880858352,57.72087621577609,TRUE,42.27912378422391
15,2024-04-19,10471.545883333334,7.890595754475616,0.12533004262978217,3.413460390402648,19.79,4.522632291190848,1.3971400135924794,3.1254922775983687,-6.945538394663042,-7.134941993063414,69.10781324597582,TRUE,30.892186754024177
15,2024-04-20,9146.742458333334,7.9205208824181215,0.11286836997916398,2.2915711593597288,20.09,3.5528645494591564,0.49546086447109294,3.0574036849880635,-6.794230411084587,-7.070482067484718,86.05460868057816,TRUE,13.945391319421837
15,2024-04-21,8368.511066666668,5.767665378990509,0.1079952541723265,1.9256902057661553,20.15,2.255090969352636,0.06035489157514462,2.1947360777774914,-4.877191283949982,-5.110932758606316,97.32361610261466,TRUE,2.6763838973853264
15,2024-04-22,11311.861641666666,6.055979928953665,0.10872035031948848,1.970349368389342,19.33,3.257866223074777,1.144220249508051,2.113645973566726,-4.696991052370502,-4.914800558346697,64.87823099046298,TRUE,35.12176900953701
15,2024-04-23,12481.962441666667,8.515070935002795,0.10162204066832357,1.5319309403353911,17.87,4.717043240052726,1.9750432295472518,2.742000010505474,-6.093333356678832,-6.66161604444578,58.12963483613995,TRUE,41.87036516386005
15,2024-04-24,12416.5426,6.381864708035496,0.09530460379102582,1.1997905303215906,17.78,3.296440786669983,1.2657608087359682,2.030679977934015,-4.5126221731867,-4.8184911411472715,61.602197926490845,TRUE,38.397802073509155
15,2024-05-15,6331.363775000001,2.4436936615477194,0.1335614984866336,4.520254070490311,21.45,0.8821607558143942,0.13813164419848079,1.020292400012875,-2.267316444473056,-2.5929792389885287,100,TRUE,15.658330217938595
15,2024-05-16,8975.61203,7.198742564685507,0.1366879251940321,4.74083320684198,21.53,3.850470075736031,0.6936869218794248,3.156783153856606,-7.015073675236903,-7.074870565520601,81.98435753985638,TRUE,18.015642460143628
15,2024-05-17,13711.126129411765,7.9926153915999585,0.12655125719342322,3.4873808132666397,21.67,6.151767552784197,2.7774721984853734,3.374295354298823,-7.498434120664053,-7.652523929404525,54.85082661765509,TRUE,45.149173382344905
15,2024-05-18,14122.291071428572,5.764004936748151,0.11627074420815538,2.553114228938075,21.84,4.2041415424616995,1.8154683104636056,2.388673231998094,-5.308162737773542,-5.412935851136999,56.81714585183606,TRUE,43.18285414816394
15,2024-05-19,14800.214,3.795156153866301,0.10766940124789336,1.9728118369005667,21.94,2.690906810622366,1.198678343338187,1.4922284672841792,-3.31606326063151,-3.3453797981213897,55.45448327655201,TRUE,44.54551672344799
15,2024-05-20,15466.9788,5.004775048581978,0.11144166258029503,2.203190334794781,21.84,3.8421689970635704,1.8862891668265038,1.9558798302370666,-4.346399622749037,-4.401793197313474,50.905616898472566,TRUE,49.09438310152744
15,2024-07-05,7515.150041666667,3.9381918305449912,0.12087671932919616,2.958546984735794,24.98,1.5580989378970116,0.15384411672233878,1.4042548211746728,-3.120566269277051,-3.2955760608691027,90.12616509899016,TRUE,9.873834901009841
15,2024-07-06,10326.755725,8.501002877201211,0.11875427190248318,2.7683940972816456,24.98,4.6140205797009015,1.4812124858734008,3.1328080938275007,-6.9617957640611134,-7.017779891740023,67.8975752212744,TRUE,32.102424778725606
15,2024-07-07,12283.8335,7.105895424178407,0.10904913885585334,2.0273273120565753,25.09,4.242460468367387,1.6400725203162945,2.6023879480510925,-5.7830843290024285,-5.8137677515123265,61.341477839452004,TRUE,38.65852216054799
15,2024-07-09,17606.83038888889,2.6425708867356232,0.22611840708529896,32.90975659734727,24.83,4.73669808533143,2.8213324943592477,1.915365590972183,-4.256367979938185,-4.369907252834092,40.436725256010554,TRUE,59.563274743989446
15,2024-07-12,17100.41773,8.710442685400796,0.2052491418619201,22.396544430526625,24.83,13.75448439461093,8.710863769059218,5.043620625551712,-11.208045834559362,-11.34764212130155,36.668918156814556,TRUE,63.331081843185444
15,2024-07-14,16069.065741666667,6.0216258922746135,0.16690124319642594,10.13762260758524,25.23,7.260542774107845,4.209598541664451,3.0509442324433946,-6.7798760720964335,-6.835101163794717,42.02088366345704,TRUE,57.97911633654296
15,2024-07-15,16555.219330434782,6.0426048480394225,0.16302623544641032,9.363682784178133,25.22,7.337628659676476,4.319655657314625,3.0179730023618503,-6.706606671915224,-7.074575030129183,41.13008633084624,TRUE,58.86991366915375
15,2024-07-16,16453.560016666666,5.8500075894229795,0.16792870737256652,10.384858141747006,24.92,7.2663144840824145,4.328579540046583,2.937734944035832,-6.528299875635183,-6.595376906231266,40.42950453728961,TRUE,59.57049546271039
15,2024-07-17,16336.2001,15.284199580948268,0.15817073331116377,8.180877659361204,24.97,17.75252423702755,10.327782517922724,7.4247417191048255,-16.49942604245517,-16.945805781759553,41.82358305766218,TRUE,58.17641694233782
15,2024-08-28,8824.015200000002,4.555666912019724,0.143956500337243,5.780114043862035,25.18,2.543784524357373,0.13903914838000597,2.404745375977367,-5.343878613283039,-5.391534329446751,94.53416171658128,TRUE,5.465838283418715
15,2024-10-04,15787.757699999998,7.293788665988739,0.22996315545078636,34.35143293780895,24.61,11.882681894105222,6.255944775184382,5.62673711892084,-12.503860264268534,-12.674570751742012,47.352417316768864,TRUE,52.647582683231136
15,2024-10-05,12641.552,7.437572670193533,0.2239460542557447,31.06839318492755,24.67,9.385097848679415,3.7412699820504782,5.6438278666289365,-12.54183970361986,-12.642032492785354,60.136057797448366,TRUE,39.86394220255163
15,2024-10-07,10225.067914285715,7.408892195436065,0.24684382732401813,45.07511488555515,23.89,8.251960867388862,2.4412877725906705,5.810673094798191,-12.912606877329315,-13.066022967300867,70.41566469081961,TRUE,29.58433530918038
15,2024-10-09,8031.327920000001,3.320723907489971,0.2726126288616214,68.88565860711901,23.34,3.1664190435112554,0.49543094380494956,2.670988099706306,-5.935529110458458,-6.365059109355781,84.35358880182945,TRUE,15.64641119817054
15,2024-10-10,6288.825400000001,4.575232906308265,0.3552119417875199,182.2392235921724,22.73,4.376057346857983,0.4872020162250088,4.8632593630829914,-10.807243029073316,-10.919986860358136,100,TRUE,11.1333553838096
15,2024-10-11,4802.2106,5.921917469216991,0.36842806670461836,209.4299919490854,22.1,4.378952556964245,1.9266216383644625,6.305574195328708,-14.012387100730464,-14.109674600452262,100,TRUE,43.997317013640206
15,2024-10-12,4996.641283333333,4.880476076687495,0.36189926576822856,195.93132862217334,21.64,3.697589018809424,1.2389382224992715,4.936527241308696,-10.970060536241547,-11.04252104271618,100,TRUE,33.50665031178056
15,2024-10-13,4902.621533333334,4.751765269329391,0.3337379405061841,143.98827863302915,21.69,3.252154435691865,1.0821189572231136,4.334273392914978,-9.631718650922176,-9.696932121469205,100,TRUE,33.27391052980247
15,2024-10-14,4871.947666666667,6.355845581933033,0.3050100421412963,101.90279439987117,21.37,3.944774941288618,1.2692082210847588,5.213983162373377,-11.586629249718616,-11.666456851318744,100,TRUE,32.17441400269475
15,2024-10-15,4021.6556600000004,5.742650914871673,0.2826171943252977,75.98631023074067,21.74,2.674266463778382,1.7232614209020882,4.39752788468047,-9.772284188178824,-9.8572622455462,100,TRUE,64.43865801118972
15,2024-10-16,3751.4862,4.565858902395949,0.26210313814567016,56.88405366517461,20.6,1.8178703603477022,1.188318293734824,3.0061886540825262,-6.680419231294503,-6.757858128088657,100,TRUE,65.36870393263553
15,2024-10-17,3792.4678,6.85794687599084,0.24180338163706627,41.77588547145186,18.52,2.5324087343383437,1.3865200762784453,3.918928810616789,-8.708730690259532,-8.794723715452992,100,TRUE,54.75103830901567
15,2024-10-18,3829.246666666667,9.677024921765462,0.22270135479664913,30.45404112916048,18.14,3.3224119795174505,1.8963891482475144,5.218801127764965,-11.5973358394777,-11.737491709574442,100,TRUE,57.07868740958932
15,2024-10-24,10300.2878,6.688088822165991,0.15537896636399307,7.67763726607832,20.73,4.685310696045667,1.4421086082968424,3.2432020877488243,-7.207115750552943,-7.271922927157218,69.22064081013963,TRUE,30.77935918986036
15,2024-10-26,3868.1280000000006,9.027063472520505,0.13150950574628414,4.06224611463072,20.81,1.8676784393739818,2.0313145902481815,3.8989930296221633,-8.66442895471592,-8.7520401007095,100,TRUE,100
15,2024-11-05,4158.22,5.403659457719378,0.10173946514559702,1.5075891484089552,21.59,0.9398546119863405,1.5083510997112415,2.448205711697582,-5.440457137105739,-5.47866602985195,100,TRUE,100
15,2024-11-21,5130.601911111112,1.9942896199296336,0.05768473688462541,0.19911957263541727,18.52,0.24543034219542914,0.07568550123785439,0.32111584343328353,-0.7135907631850746,-0.7557289961622713,100,TRUE,30.837874633116144
15,2025-01-10,6394.751,4.007468431301119,0.07866555536141363,0.5610465131522377,10.26,0.822618205196098,0.16230135611892593,0.9849195613150239,-2.188710136255609,-2.2780458857774364,100,TRUE,19.729852207712334
15,2025-01-27,8707.045600000001,3.432905680051133,0.27402714218015845,67.28048918797116,11.28,3.421862037055601,2.260874864162471,1.16098717289313,-2.579971495318067,-2.999669107953122,33.92852079717746,TRUE,66.07147920282253
3,2023-10-06,24819.723375,3.216127932594569,0.38799849508789924,51.069542927047976,23.22,13.990317770654892,7.796090012967477,6.194227757687415,-13.764950572638702,-13.934245770615618,44.27510410578373,TRUE,55.72489589421627
3,2023-10-07,24230.713875,3.12711675526703,0.3809031210486663,48.32624342611148,23.2,13.03130697709,7.0813806309139204,5.94992634617608,-13.222058547057957,-13.390801704156964,45.658707577348075,TRUE,54.341292422651925
3,2023-10-08,21772.55575,3.041125533474406,0.3658933372412198,42.83534092255757,21.26,10.860267266617406,5.472817473941203,5.387449792676203,-11.972110650391564,-12.118595674479224,49.60697246591986,TRUE,50.393027534080154
3,2023-10-09,19745.683,3.228093616056288,0.35020542707752067,37.560225107636256,19.08,9.917525882515454,4.833337001742743,5.084188880772711,-11.298197512828247,-11.49741644038595,51.26468981276983,TRUE,48.735310187230176
3,2023-10-10,19262.73225,3.363666014695897,0.3347699795399591,32.814810212918545,18.37,9.607460564229523,4.608987207318334,4.998473356911189,-11.107718570913756,-11.442275362781428,52.026998429964884,TRUE,47.973001570035116
3,2023-10-12,24382.66,3.036880709617108,0.5958163349660032,197.70573875728422,20.89,19.797478136979137,12.301371427165321,7.496106709813817,-16.65801491069737,-17.320007424363414,37.86394740758448,TRUE,62.13605259241553
3,2023-10-13,33600.2975,1.661632256828898,0.6367358296837804,226.0320453167164,21.82,16.07226613087453,11.609964208856827,4.462301922017706,-9.91622649337268,-10.132093176478213,27.763987266523074,TRUE,72.23601273347694
3,2023-10-14,34168.50875,1.6411056171830731,0.5914187882921218,181.1305652287712,22.4,15.01991487201081,10.847188462116453,4.172726409894357,-9.272725355320793,-9.504038258746515,27.781292007653885,TRUE,72.21870799234611
