Basin,day,well.depth.m,ID,Date,CO2,K600,depth,Q,CO2_flux,external,internal,int.ext.ratio,NEP_corrected,ER_corrected,NEP,basin.wetland.perc,basin.area,contrib.wetland.area,(contrib.wetland.area/basin.area) * well.depth.m
5,2024-07-09,0.19018801414285716,5,2024-07-09T00:00:00Z,14949.748,0.43685586152231515,0.6090934407626394,385.6640564446199,1.82,1.3745,0.4454999999999999,0.32411786104037826,-0.99,-1.1039066066307783,-1.1614003527543215,15.51198516,2973511.319,2479877.72,0.1586148389179602
5,2024-07-10,0.25434497385714283,5,2024-07-10T00:00:00Z,15569.296,1.057554510364941,0.4149878442181123,261.63833000099874,2.94,2.3775,0.5625,0.23659305993690852,-1.25,-1.3320904182216533,-1.4464902113815163,15.51198516,2973511.319,2479877.72,0.21212108049900819
5,2024-07-12,-0.18408480283333334,5,2024-07-12T00:00:00Z,12215,5.278696769574471,0.25715173309134487,161.25569740850298,6.99,5.1855,1.8045,0.3479895863465432,-4.01,-4.079897345678281,-4.019863235077494,15.51198516,2973511.319,2479877.72,-0.1535248237395313
5,2024-08-01,0.2596533992857143,5a,2024-08-01T00:00:00Z,21123.84,3.235227127448176,0.4709595364645275,16.104135550828886,14.59,7.822000000000001,6.767999999999999,0.8652518537458448,-15.04,-15.300484848766336,-14.94222672417941,15.51198516,2973511.319,NA,NA
5,2024-08-02,0.24318524528571428,5,2024-08-02T00:00:00Z,11324.65,0.18663761768052167,0.3544261700644613,223.22574316833527,0.36,0.14400000000000002,0.504,3.4999999999999996,-1.12,-1.359690299808895,-2.262310511499878,15.51198516,2973511.319,2479877.72,0.2028139821642219
5,2024-08-03,0.074489086,5,2024-08-03T00:00:00Z,13995.058,1.1662875079427264,0.6085562237791143,385.3188334772703,4.23,2.8620000000000005,1.368,0.4779874213836477,-3.04,-3.3770160108501184,-3.716840160549021,15.51198516,2973511.319,2479877.72,0.0621231281597028
5,2024-08-04,0.23907413057142857,5,2024-08-04T00:00:00Z,13539.154,2.2103179835927858,0.5503547816186538,348.0788760617351,7.17,4.785,2.385,0.4984326018808777,-5.3,-5.738848107041233,-6.046935317201084,15.51198516,2973511.319,2479877.72,0.1993853549654023
5,2024-08-06,-0.405693583,5,2024-08-06T14:00:00Z,8443.004,1.3058022575706605,1.2327906161872928,786.720916510577,7.86,5.0565,2.8035,0.5544348857905667,-6.23,-6.465590842195206,-7.63464238371251,15.51198516,2973511.319,2479877.72,-0.33834425690601205
5,2024-08-07,-0.2307210002857143,5,2024-08-07T14:00:00Z,11304.084,2.504122799683863,0.9670942514612306,615.48937396491,13.26,8.1345,5.1255,0.6300940438871474,-11.39,-11.719708331765345,-12.59036783778452,15.51198516,2973511.319,2479877.72,-0.1924189306052736
5,2024-08-08,0.34545043214285714,5,2024-08-08T00:00:00Z,12720.41,2.366166104306089,0.7877166199786946,500.17716067393434,10.89,6.475500000000001,4.414499999999999,0.6817234190410005,-9.81,-9.974139945209636,-10.7328869064499,15.51198516,2973511.319,2479877.72,0.2881020914773398
5,2024-08-09,0.1969583737142857,5,2024-08-09T00:00:00Z,13772.558,1.6643253953707264,0.6518447573258779,413.0264339859402,6.96,4.332000000000001,2.6279999999999997,0.6066481994459832,-5.84,-5.94988157456286,-6.554790687280431,15.51198516,2973511.319,2479877.72,0.16426124885435178
5,2024-08-10,0.250727042,5,2024-08-10T00:00:00Z,14793.172,1.6952578354895542,0.5592262008766439,353.7332584444408,6.4,4.141000000000001,2.2589999999999995,0.5455204056991062,-5.02,-5.1086497521117336,-5.682772228959037,15.51198516,2973511.319,2479877.72,0.20910376270785747
5,2024-08-10,0.250727042,5a,2024-08-10T00:00:00Z,16662.84,1.8785434814354385,1.3941196337728643,735.5049059148844,17.14,11.443,5.696999999999999,0.4978589530717468,-12.66,-12.701317752752573,-12.677408626144796,15.51198516,2973511.319,NA,NA
5,2024-08-11,0.06298123914285714,5,2024-08-11T00:00:00Z,15486.96,1.763329909841452,0.479603598449621,302.84951787877344,6,4.024500000000001,1.9754999999999996,0.4908684308609763,-4.39,-4.4784359988490925,-5.042139398762051,15.51198516,2973511.319,2479877.72,0.0525257027711228
5,2024-08-11,0.06298123914285714,5a,2024-08-11T00:00:00Z,12906.4,1.707909556551911,0.8276040944506128,137.1179523178113,8.04,5.677499999999999,2.3625,0.41611624834874505,-5.25,-5.4229766695678485,-5.472007493830096,15.51198516,2973511.319,NA,NA
5,2024-08-12,-0.20575451183333332,5,2024-08-12T00:00:00Z,16195.084,2.1238826483239257,0.43995815931025783,277.5480362982977,6.77,4.555999999999999,2.214,0.4859525899912204,-4.92,-5.443370520275175,-5.6101355745683605,15.51198516,2973511.319,2479877.72,-0.1715971371706622
5,2024-08-12,-0.20575451183333332,5a,2024-08-12T00:00:00Z,11416.66,4.364398671597186,0.5300739539357866,24.285995174980588,11.85,7.692,4.1579999999999995,0.5405616224648985,-9.24,-9.695620742255151,-10.261218909323093,15.51198516,2973511.319,NA,NA
5,2024-09-01,0.2839506202857143,5a,2024-09-01T00:00:00Z,15249.29,2.4535546048842942,0.4125320521853165,10.169369180267594,7.62,2.346,5.274,2.248081841432225,-11.72,-12.01237925887628,-9.902862640255035,15.51198516,2973511.319,NA,NA
5,2024-09-02,0.23792274142857142,5a,2024-09-02T00:00:00Z,16343.57,2.4768631704221855,0.39638912217218375,8.850311748657255,7.52,2.2910000000000004,5.228999999999999,2.282409428197293,-11.62,-11.911283575299326,-9.604564868221916,15.51198516,2973511.319,NA,NA
5,2024-09-03,0.072651393,5a,2024-09-03T00:00:00Z,17715.73,2.4651753452428404,0.3777802781363138,7.486887361044132,7.6,2.4745,5.1255,2.071327540917357,-11.39,-11.67107294692144,-9.10539354032714,15.51198516,2973511.319,NA,NA
5,2024-09-04,0.22867933814285712,5a,2024-09-04T00:00:00Z,18163.52,2.488635480027916,0.36939029923514377,6.922611484685054,7.5,2.325,5.175,2.225806451612903,-11.5,-11.84567571838284,-9.078969831112651,15.51198516,2973511.319,NA,NA
5,2024-09-05,-0.08625406766666667,5a,2024-09-05T00:00:00Z,17777.33,2.453459536478804,0.366730634824906,6.750553345097761,7.05,1.965,5.085,2.5877862595419847,-11.3,-11.58206550945824,-8.806812776078532,15.51198516,2973511.319,NA,NA
5,2024-09-06,-0.45256870075,5a,2024-09-06T00:00:00Z,18817.21,2.476001938497636,0.35645012183963753,6.126880705174111,7.17,2.0535000000000005,5.116499999999999,2.491599707815923,-11.37,-11.723088676372386,-8.720631145040354,15.51198516,2973511.319,NA,NA
5,2024-09-07,-0.05940819685714286,5a,2024-09-07T00:00:00Z,17786.28,2.4824639515425395,0.363293033252733,6.531922015890332,6.66,1.5210000000000008,5.138999999999999,3.378698224852069,-11.42,-11.710911781939782,-8.835435060697947,15.51198516,2973511.319,NA,NA
5,2024-09-09,0.2579440342857143,5a,2024-09-09T00:00:00Z,17839.56,4.542401625033271,0.5202895593669976,22.765228902009675,16.15,13.639,2.5109999999999997,0.18410440648141355,-5.58,-6.039424138029041,-8.980732509929844,15.51198516,2973511.319,NA,NA
5,2024-10-04,0.21747431728571429,5,2024-10-04T10:00:00Z,16759.876,4.6406858149227395,0.13001805807807423,80.91357687216633,3.92,2.9885,0.9315,0.31169483018236566,-2.07,-2.1085744361499787,-2.6891934513268105,15.51198516,2973511.319,2479877.72,0.1813713338378766
5,2024-10-04,0.21747431728571429,5a,2024-10-04T01:00:00Z,11252.31,3.547324708891788,0.4869093935390668,18.078880049837156,9.48,3.873,5.607,1.447714949651433,-12.46,-13.18882397985064,-13.64644039547779,15.51198516,2973511.319,NA,NA
5,2024-10-05,-0.07947476083333334,5,2024-10-05T00:00:00Z,13457.784,4.506516489040324,0.10956090760666327,68.05193097228538,2.86,2.1535,0.7064999999999999,0.32807058277223117,-1.57,-1.6144467593442902,-2.158173332126318,15.51198516,2973511.319,2479877.72,-0.06628112946252147
5,2024-10-05,-0.07947476083333334,5a,2024-10-05T00:00:00Z,12641.75,3.248010001752178,0.48253465431173254,17.512964926814423,9.23,3.0200000000000005,6.21,2.056291390728477,-13.8,-14.333559410052352,-13.715088250208323,15.51198516,2973511.319,NA,NA
5,2024-10-06,-0.47490577125,5,2024-10-06T00:00:00Z,12347.538,3.185210705423679,0.10786705952199796,66.99042226993146,1.86,1.455,0.405,0.2783505154639175,-0.9,-1.0318534496699308,-1.5321594226957185,15.51198516,2973511.319,2479877.72,-0.3960665068590888
5,2024-10-06,-0.47490577125,5a,2024-10-06T00:00:00Z,13367.43,1.8684988188372784,0.5068268430476254,20.860124184647656,5.46,4.3934999999999995,1.0665,0.2427449641515876,-2.37,-2.6607551618005534,-3.926328758276626,15.51198516,2973511.319,NA,NA
5,2024-10-07,-0.06619344457142858,5,2024-10-07T00:00:00Z,12559.834,2.762885361014877,0.1638433078381308,102.2300037425574,2.56,1.9615,0.5984999999999999,0.30512362987509556,-1.33,-1.4383420069370088,-2.1052789015985036,15.51198516,2973511.319,2479877.72,-0.0552046489125003
5,2024-10-08,0.2959784515714286,5,2024-10-08T00:00:00Z,12720.488,8.796875391777927,0.18800926526095493,117.48368380098913,9.21,6.352500000000001,2.8574999999999995,0.4498229043683587,-6.35,-6.4060545988455075,-7.178006114765422,15.51198516,2973511.319,2479877.72,0.24684297078745535
5,2024-10-08,0.2959784515714286,5a,2024-10-08T19:00:00Z,11347.34,4.204106461356895,0.5315065325585197,24.52604579433221,11.25,8.901,2.349,0.2639029322548028,-5.22,-5.6882930748002245,-9.969975169894555,15.51198516,2973511.319,NA,NA
5,2024-10-10,0.32242223428571426,5,2024-10-10T00:00:00Z,13374.586,0.9305296395848583,0.6072117135143361,384.4468186716739,3.84,3.0705,0.7695,0.2506106497313141,-1.71,-1.830487065817788,-2.9578086388751865,15.51198516,2973511.319,2479877.72,0.26889681237422014
5,2024-10-11,0.06791935771428571,5,2024-10-11T00:00:00Z,14809.012,1.812025697753,0.48957000095818415,309.21803737066807,4.98,3.810000000000001,1.17,0.3070866141732283,-2.6,-2.6932063922778404,-3.8289150605465014,15.51198516,2973511.319,2479877.72,0.056644042642827845
5,2024-10-12,-0.23093961566666668,5,2024-10-12T00:00:00Z,11558.604,3.0151283300643104,0.402226739150448,253.4911947878204,6.1,4.3315,1.7685,0.4082881218977259,-3.93,-4.01902287087231,-5.171599031861562,15.51198516,2973511.319,2479877.72,-0.19260125357442087
5,2024-11-01,0.3067693417142857,5,2024-11-01T00:00:00Z,9131.554,29.871074077689336,0.04217687132343951,25.92018186758435,5.06,3.3409999999999997,1.719,0.5145166117928763,-3.82,-3.867879510319531,-4.125399612373651,15.51198516,2973511.319,2479877.72,0.25584246168336977
5,2024-11-02,0.22753004614285716,5,2024-11-02T00:00:00Z,9280.736,57.15728895429052,0.03754741130694364,23.044593300173855,8.7,5.478,3.2219999999999995,0.588170865279299,-7.16,-7.261782003756105,-7.437451544130665,15.51198516,2973511.319,2479877.72,0.18975770781662976
5,2024-11-03,0.088665156,5,2024-11-03T00:00:00Z,9501.636,59.158530931242574,0.03713936124841945,22.791461416830572,9.13,5.647000000000001,3.4829999999999997,0.616787674871613,-7.74,-7.812048357506204,-8.003307238138005,15.51198516,2973511.319,2479877.72,0.07394582408338372
5,2024-11-04,0.24436703885714284,5,2024-11-04T00:00:00Z,9335.244,65.69143247189892,0.03566568405864088,21.877018505408905,4.15,0.36100000000000065,3.789,10.49584487534624,-8.42,-8.464935027985995,-8.66925959087058,15.51198516,2973511.319,2479877.72,0.20379958579340549
5,2024-11-05,-0.10385795383333334,5,2024-11-05T00:00:00Z,2045.492,56.99222050624039,0.03496407280693343,21.442212870409627,1.6,1.6939999999999995,3.2939999999999996,1.9445100354191267,-7.32,-7.5183563352030784,-7.564427410043365,15.51198516,2973511.319,2479877.72,-0.08661646051600987
5,2024-11-06,-0.33797789666666667,5,2024-11-06T06:00:00Z,2510.246,8.199578412504529,0.03897411870581314,23.933620747446785,0.88,0.3805,0.4995,1.3127463863337714,-1.11,-1.2438185527939043,-1.3502332097143164,15.51198516,2973511.319,2479877.72,-0.28187007409072146
5,2024-11-07,-0.07170589442857143,5,2024-11-07T00:00:00Z,11303.276,74.81414210516175,0.05070482398540573,31.22420026987858,18.64,12.1465,6.493499999999999,0.5345984439962128,-14.43,-14.545825120737764,-14.708349512465588,15.51198516,2973511.319,2479877.72,-0.05980197514293923
5,2024-11-08,0.28299423985714284,5,2024-11-08T00:00:00Z,11056.554,65.82911013561052,0.04784260235187166,29.4425642129624,15.47,10.0745,5.395499999999999,0.5355600774231971,-11.99,-12.058043296700427,-12.25662682692838,15.51198516,2973511.319,2479877.72,0.23601427236069134
5,2024-11-09,0.25600149814285716,5,2024-11-09T00:00:00Z,10933.194,70.27075127034097,0.04596674632743206,28.27576541045357,15.33,10.092,5.2379999999999995,0.5190249702734838,-11.64,-11.73779354256754,-11.914540712163625,15.51198516,2973511.319,2479877.72,0.21350260463935125
5,2024-11-10,0.30505452485714285,5,2024-11-10T00:00:00Z,10666.39,12.814854945213336,0.04665074390754836,28.701395448385888,2.81,1.8605,0.9495,0.5103466809997312,-2.11,-2.220481743254001,-2.3868371664753583,15.51198516,2973511.319,2479877.72,0.2544123221406896
5,2024-11-11,0.08618892885714285,5,2024-11-11T00:00:00Z,10700.816,24.906970882302826,0.05275975233768654,32.50405631443682,6.11,3.905,2.205,0.5646606914212547,-4.9,-5.076402048340758,-5.180070399612775,15.51198516,2973511.319,2479877.72,0.07188067622872689
5,2024-11-12,-0.138754062,5,2024-11-12T00:00:00Z,10611.882,41.36814934467913,0.0509220592683613,31.35947669813653,9.75,6.42,3.3299999999999996,0.5186915887850467,-7.4,-7.45389109211854,-7.680634511715289,15.51198516,2973511.319,2479877.72,-0.11571945420709484
5,2024-12-02,0.23199259585714285,5a,2024-12-02T08:00:00Z,12692.04,2.4843929965069456,0.2157961473498703,1.0675258380635513,2.85,0.5325000000000002,2.3175,4.352112676056336,-5.15,-5.308997633622585,-4.673770293513622,15.51198516,2973511.319,NA,NA
5,2024-12-04,0.2596993207142857,5a,2024-12-04T17:00:00Z,16746.71,2.503232630663019,0.20479053821744,0.8896101408356232,3.58,1.447,2.133,1.4740843123704217,-4.74,-4.950203098492888,-4.362780647470274,15.51198516,2973511.319,NA,NA
5,2024-12-09,0.2603095085714286,5,2024-12-09T11:00:00Z,2559.176,8.206992809331132,0.03910915685467742,24.013776115401075,0.89,0.7595000000000001,0.13049999999999998,0.17182356813693214,-0.29,-0.34854563925186144,-0.714392630393798,15.51198516,2973511.319,2479877.72,0.2170954408297091
5,2024-12-10,0.2893986967142857,5,2024-12-10T00:00:00Z,7634.306,13.844100319833029,0.03945262345070124,24.227186999356533,1.89,1.3365,0.5535,0.41414141414141414,-1.23,-1.31942634045231,-1.589036507327382,15.51198516,2973511.319,2479877.72,0.2413555232135958
5,2025-01-01,-0.20408081442857143,5,2025-01-01T00:00:00Z,10637.708,4.407605557595658,0.08076549016734397,49.99512278313899,1.52,1.3985,0.1215,0.08687879871290669,-0.27,-0.31310775912039246,-0.8410596023837661,15.51198516,2973511.319,2479877.72,-0.170201290826453
5,2025-01-02,0.15113892357142858,5,2025-01-02T00:00:00Z,9043.06,16.678304702789895,0.06924321333491151,42.7891794754816,4.24,3.6595,0.5804999999999999,0.1586282278999863,-1.29,-1.342614524343102,-1.949936138715052,15.51198516,2973511.319,2479877.72,0.12604830080674348
5,2025-01-03,0.13997563014285713,5,2025-01-03T00:00:00Z,8302.39,11.472700244050548,0.0592490354211477,36.550549878520634,2.38,2.2675,0.1125,0.0496141124586549,-0.25,-0.2760804956672076,-0.9181744888656794,15.51198516,2973511.319,2479877.72,0.11673822941792938
5,2025-02-01,-0.236386385,5,2025-02-01T00:00:00Z,8087.736999999999,4.7293647662197635,0.15371544667331766,95.83803464861548,2.6,2.1500000000000004,0.45,0.2093023255813953,-1,-1.0506434139226928,-2.1364477238291286,15.51198516,2973511.319,2479877.72,-0.1971438029265636
5,2025-02-02,0.14157092542857141,5,2025-02-02T00:00:00Z,7183.141,39.17973723644667,0.1366888974687041,85.1110198169735,17.47,11.7055,5.7645,0.4924608090214002,-12.81,-13.308738368498435,-13.98693632875316,15.51198516,2973511.319,2479877.72,0.11806868920484365
5,2025-02-03,0.13057202614285715,5,2025-02-03T00:00:00Z,7358.844,23.66066788075646,0.12367239416297005,76.92000166369901,10.73,7.454000000000001,3.276,0.4394955728467936,-7.28,-7.518505218769514,-8.374592503756514,15.51198516,2973511.319,2479877.72,0.10889572083277783
5,2025-02-04,0.24596547942857142,5,2025-02-04T00:00:00Z,8951.78,26.356884715712784,0.11686177448112472,72.63798318132771,11.99,8.2775,3.712499999999999,0.44850498338870426,-8.25,-8.508121332041117,-9.282003825235911,15.51198516,2973511.319,2479877.72,0.20513266871611077
5,2025-02-05,-0.22040810816666667,5,2025-02-05T00:00:00Z,9258.072,44.65105895258661,0.10959026372598205,68.06930906415407,20.32,14.389,5.930999999999999,0.4121898672597122,-13.18,-13.798935920157884,-14.211120858576518,15.51198516,2973511.319,2479877.72,-0.18381808512290607
5,2025-02-06,-0.3955951565,5,2025-02-06T00:00:00Z,11068.698,31.045717702913095,0.1032904405202749,64.11389502261136,14.81,10.742,4.068,0.37870042822565625,-9.04,-9.379529568573105,-10.004140659725204,15.51198516,2973511.319,2479877.72,-0.3299222735342354
5,2025-02-07,-0.199093753,5,2025-02-07T00:00:00Z,10744.78,29.132489491303055,0.09688199967309014,60.09304964693726,14.23,10.549,3.681,0.34894302777514447,-8.18,-8.354560455294523,-9.094083225646177,15.51198516,2973511.319,2479877.72,-0.166042133117531
5,2025-03-01,-0.258876737,5,2025-03-01T00:00:00Z,5266.484,10.109115639965234,0.14010007853349044,87.2591446350701,2.94,2.4135,0.5265,0.2181479179614667,-1.17,-1.3552257583055003,-3.5303716690361124,15.51198516,2973511.319,2479877.72,-0.21590052414143834
5,2025-03-05,-0.2511664711666667,5,2025-03-05T00:00:00Z,4988.396,6.908232355948087,0.12156756040784818,75.59981444852973,1.82,1.4555,0.3645,0.2504294057025077,-0.81,-1.0044367520070374,-2.687363834029626,15.51198516,2973511.319,2479877.72,-0.2094702420930112
5,2025-03-06,-0.409216396,5,2025-03-06T00:00:00Z,5183.344,9.141940830304453,0.14739800979601952,91.85607987048586,2.62,2.3545000000000003,0.26549999999999996,0.11276279464854531,-0.59,-0.8720269941622032,-2.9576048210617607,15.51198516,2973511.319,2479877.72,-0.34128224655300093
5,2025-03-07,-0.110433869,5,2025-03-07T00:00:00Z,4506.758,28.181643991566613,0.13542951994994906,84.31866200926395,6.56,4.044499999999999,2.5155,0.6219557423661763,-5.59,-6.165692322056607,-7.990788167807148,15.51198516,2973511.319,2479877.72,-0.092100705827681
5,2025-03-11,-0.0894430256,5,2025-03-11T00:00:00Z,8230.852,2.895014802387747,0.41996077083063255,264.807541927266,4.15,3.5065000000000004,0.6435,0.18351632682161695,-1.43,-1.584067417893794,-4.22205620113021,15.51198516,2973511.319,2479877.72,-0.07459455929342963
5,2025-03-12,-0.27429691866666667,5,2025-03-12T00:00:00Z,7674.678,8.48344568770059,0.3289333160484501,206.83497944666976,8.86,5.8854999999999995,2.9745,0.5053946138815734,-6.61,-6.9248294950171,-9.350133599219822,15.51198516,2973511.319,2479877.72,-0.22876079634190852
5,2025-04-01,-0.2840976274285714,5,2025-04-01T00:00:00Z,7866.76,1.722233464642401,0.3042653689852833,191.1636985553216,1.82,1.316,0.504,0.3829787234042553,-1.12,-1.554701656077914,-2.526249386927965,15.51198516,2973511.319,2479877.72,-0.23693448619590582
5,2025-04-02,0.12914028642857142,5,2025-04-02T00:00:00Z,8371.334,2.618496010971172,0.339637008784507,213.6414028124417,3.32,2.06,1.2599999999999998,0.611650485436893,-2.8,-2.8782683679789622,-4.1705552086994055,15.51198516,2973511.319,2479877.72,0.10770166470270384
5,2025-04-03,0.11124521528571428,5,2025-04-03T00:00:00Z,8606.422,3.773618812886813,0.27191492549651775,170.61990270356353,3.79,2.2645,1.5255,0.6736586442923382,-3.39,-3.500297271124575,-4.60544678656251,15.51198516,2973511.319,2479877.72,0.09277736024775707
5,2025-04-04,0.22225160628571428,5,2025-04-04T00:00:00Z,8351.294,5.198401764465735,0.22571720052531,141.33664536536563,4.19,2.390000000000001,1.7999999999999998,0.7531380753138073,-4,-4.121568420264797,-5.129439818065019,15.51198516,2973511.319,2479877.72,0.18535554350857839
5,2025-04-06,-0.41856191649999996,5,2025-04-06T00:00:00Z,7631.674,7.744234319088382,0.1620202928284646,101.0764027272671,4.05,2.034,2.016,0.9911504424778762,-4.48,-4.5684329711546425,-5.414868087904449,15.51198516,2973511.319,2479877.72,-0.34907631409922685
5,2025-04-07,-0.2710604465,5,2025-04-07T00:00:00Z,7359.32,11.426277981703418,0.14055216277099225,87.54440065986361,5.11,2.3650000000000007,2.7449999999999997,1.1606765327695556,-6.1,-6.190478072588715,-6.950351639312255,15.51198516,2973511.319,2479877.72,-0.226061611991665
5,2025-04-08,-0.17767440499999998,5,2025-04-08T00:00:00Z,6935.02,5.66960385502774,0.1323970328243685,82.40930917355026,2.17,1.3195,0.8504999999999999,0.6445623342175065,-1.89,-1.9655371147574816,-2.7872203836415137,15.51198516,2973511.319,2479877.72,-0.1481786181738616
5,2025-04-10,-0.010665715571428567,5,2025-04-10T00:00:00Z,5897.204,44.04145381300999,0.0991952618753724,61.54481915489233,10.71,4.477500000000002,6.232499999999999,1.391959798994974,-13.85,-14.201892356141842,-14.712349004262933,15.51198516,2973511.319,2479877.72,-0.008895096596551
5,2025-04-11,-0.10908461800000001,5,2025-04-11T00:00:00Z,6046.282,25.188180273791527,0.08910849927760447,55.220589228681845,5.48,2.4470000000000005,3.033,1.239476910502656,-6.74,-6.984954775908428,-7.537762262908996,15.51198516,2973511.319,2479877.72,-0.09097544443311097
5,2025-04-12,-0.29054357366666667,5,2025-04-12T00:00:00Z,5814.062,20.631986511621395,0.09109590855545338,56.46553144740813,4.32,2.2005000000000003,2.1195,0.9631901840490796,-4.71,-4.802376971674365,-5.572046657190669,15.51198516,2973511.319,2479877.72,-0.242310338763888
6,2023-10-06,-0.58224702625,3,2023-10-06T00:00:00Z,24794.391000000003,3.216127932594569,0.3879984950878992,51.09604587850061,14.02,7.828,6.191999999999999,0.7910066428206437,-13.76,-13.934245770615618,-11.88529072741837,21.37571224,2594425.121,105276.5544,-0.023626413511452567
6,2023-10-07,-0.2503241375,3,2023-10-07T00:00:00Z,24475.077,3.12711675526703,0.3809031210486663,48.359630613510454,13.06,7.111000000000001,5.949,0.836591196737449,-13.22,-13.390801704156964,-11.296743924235765,21.37571224,2594425.121,105276.5544,-0.010157650134452205
6,2023-10-08,-0.047247897750000004,3,2023-10-08T00:00:00Z,23098.569,3.041125533474406,0.3658933372412198,42.88109315345924,10.9,5.5135000000000005,5.3865,0.97696562981772,-11.97,-12.118595674479224,-10.175530312040433,21.37571224,2594425.121,105276.5544,-0.0019172246820699488
6,2023-10-09,-0.10407987725000001,3,2023-10-09T00:00:00Z,20402.538,3.228093616056288,0.35020542707752067,37.61577844009585,9.91,4.825,5.085,1.0538860103626944,-11.3,-11.49741644038595,-9.973461461879255,21.37571224,2594425.121,105276.5544,-0.004223352129365598
6,2023-10-10,-0.17260293075,3,2023-10-10T00:00:00Z,19444.176,3.363666014695897,0.3347699795399591,32.877193021267814,9.57,4.570500000000001,4.999499999999999,1.093862815884476,-11.11,-11.442275362781428,-10.000952290293885,21.37571224,2594425.121,105276.5544,-0.007003879850538114
6,2023-10-12,-0.2009585305,6,2023-10-12T00:00:00Z,12650.030000000002,2.029288684496772,0.4630213177093021,214.32169503919957,4.59,1.503,3.0869999999999997,2.053892215568862,-6.86,-6.97637770835956,-7.383107954132717,21.37571224,2594425.121,2761290.359,-0.2138835491288236
6,2023-10-12,-0.2009585305,3,2023-10-12T00:00:00Z,18934.521,3.036880709617108,0.5958163349660032,196.9257149091869,19.76,12.263000000000002,7.496999999999999,0.611351219114409,-16.66,-17.320007424363414,-17.344109663817665,21.37571224,2594425.121,105276.5544,-0.008154493069421414
6,2023-11-01,-0.6505495425,3,2023-11-01T00:00:00Z,22352.064,2.940658744056756,0.32268700082854707,29.44716466948424,8.88,4.672500000000001,4.2075,0.9004815409309788,-9.35,-9.447732151055453,-8.58343490360898,21.37571224,2594425.121,105276.5544,-0.026397992274488295
6,2023-11-02,-0.4642625815,3,2023-11-02T00:00:00Z,18917.505,3.4018062950370083,0.30496764720802183,24.87240678615424,8.22,3.9765000000000015,4.243499999999999,1.0671444737834774,-9.43,-9.533304674258002,-9.032823352777989,21.37571224,2594425.121,105276.5544,-0.0188388419929924
6,2023-11-03,-0.8535034376666667,3,2023-11-03T00:00:00Z,18814.395,3.2657844417273596,0.29667160788867014,22.899595147384687,8.03,3.8675,4.1625,1.0762766645119586,-9.25,-9.297106045768704,-8.742290792315803,21.37571224,2594425.121,105276.5544,-0.034633453229695986
6,2023-11-04,-0.6956820072500001,3,2023-11-04T00:00:00Z,19348.773,3.1058206624128424,0.2852168501306698,20.371406041259817,7.72,3.8635,3.8565,0.998188171347224,-8.57,-8.632586121059886,-7.945981108477381,21.37571224,2594425.121,105276.5544,-0.0282293769392452
6,2023-11-05,-1.118467315,3,2023-11-05T00:00:00Z,19289.856,3.0821695216650045,0.26704247666071085,16.733873648141998,6.32,2.8145000000000007,3.5054999999999996,1.245514300941552,-7.79,-7.811967760286589,-7.232185724890929,21.37571224,2594425.121,105276.5544,-0.04538515456820519
6,2023-11-06,-0.63183978675,3,2023-11-06T00:00:00Z,18154.125,3.194395705062178,0.2438922409662999,12.76794191572566,4.9,1.610500000000001,3.289499999999999,2.0425333747283436,-7.31,-7.314566135721448,-6.780061317093378,21.37571224,2594425.121,105276.5544,-0.02563878800874083
6,2023-12-01,-0.6839252485,3,2023-12-01T00:00:00Z,17798.88,3.075299745904416,0.36581114010712873,42.846969406519506,9.25,5.578,3.672,0.6583004661168876,-8.16,-8.375144775927613,-8.73451570786229,21.37571224,2594425.121,105276.5544,-0.027752311310295773
6,2023-12-09,0.01954167675,3,2023-12-09T00:00:00Z,18441.807,3.4928355940131652,0.3402008616138443,34.481903492727945,10.25,5.7410000000000005,4.5089999999999995,0.7854032398536839,-10.02,-10.09987536692061,-10.01106775383957,21.37571224,2594425.121,105276.5544,7.92961947055781e-4
6,2023-12-11,-0.4758288925,3,2023-12-11T00:00:00Z,20234.247,1.767225764737482,0.4488419879870063,79.04405103401123,7.18,5.0335,2.1464999999999996,0.4264428330187741,-4.77,-4.978885598952515,-5.265293203768072,21.37571224,2594425.121,105276.5544,-0.019308179635209446
6,2024-01-01,0.09458325725,6,2024-01-01T00:00:00Z,7612.237999999999,3.0036881673308056,0.5047862686634467,265.6724444576604,4.56,0.5909999999999997,3.969,6.71573604060914,-8.82,-9.183322203844831,-9.565087464421438,21.37571224,2594425.121,2761290.359,0.10066655393260121
6,2024-01-01,0.09458325725,3,2024-01-01T00:00:00Z,21123.78,1.9285257551921755,0.4543051617921417,81.9007065640121,7.9,6.248500000000001,1.6514999999999995,0.26430343282387764,-3.67,-3.874111840420306,-4.962578077532983,21.37571224,2594425.121,105276.5544,0.0038379983860820856
6,2024-01-02,0.135688429,6,2024-01-02T00:00:00Z,7733.926,2.992260077390444,0.4855638817338244,237.30135424069996,4.29,0.5820000000000003,3.708,6.371134020618553,-8.24,-8.59028427496822,-9.040518340024216,21.37571224,2594425.121,2761290.359,0.14441548063685902
6,2024-01-03,0.05855669324999999,6,2024-01-03T00:00:00Z,7264.74,3.130639020473634,0.4683817450968236,213.61903969999636,4.16,0.5375000000000001,3.6225,6.739534883720929,-8.05,-8.417303503818449,-8.979846439900255,21.37571224,2594425.121,2761290.359,0.062322875005088804
