date,well_id,well_depth_m,flag
12/26/2021,13_410,-0.051227757,0
12/26/2021,14.9_168,0.105543051,0
12/26/2021,14.9_527,0.246922112,0
12/26/2021,14.9_601,0.437232306,0
12/26/2021,14_115,0.19555872,0
12/26/2021,14_15,0.830462442,0
12/26/2021,14_418,0.014575929,0
12/26/2021,14_500,0.194529617,0
12/26/2021,14_538,0.389379544,0
12/26/2021,14_610,0.239045884,0
12/26/2021,14_612,0.218341328,0
12/26/2021,14_616,0.127049983,0
12/26/2021,15_268,0.046082241,0
12/26/2021,15_409,0.202739866,0
12/26/2021,15_516,0.193547493,0
12/26/2021,3_173,0.057061439,0
12/26/2021,3_21,0.402358847,0
12/26/2021,3_23,0.183543519,0
12/26/2021,3_244,0.067081636,0
12/26/2021,3_311,0.307857267,0
12/26/2021,3_34,0.078484544,0
12/26/2021,3_638,0.1580543,0
12/26/2021,5_161,0.08934728,0
12/26/2021,5_321,0.219287863,0
12/26/2021,5_510,-0.244579225,0
12/26/2021,5_546,0.038310972,0
12/26/2021,5_560,0.392304385,0
12/26/2021,5_573,0.254294092,0
12/26/2021,5_597,0.536149704,0
12/26/2021,5a_550,0.064275238,0
12/26/2021,5a_582,0.192530484,0
12/26/2021,5a_598,0.288242184,0
12/26/2021,6_20,-0.01181464,0
12/26/2021,6_300,0.140893995,0
12/26/2021,6_629,0.05315863,0
12/26/2021,6_93,0.232950183,0
12/26/2021,6a_17,0.046097511,0
12/26/2021,6a_530,0.124592885,0
12/26/2021,7_243,-0.042232403,0
12/26/2021,7_341,0.014404569,0
12/26/2021,7_622,0.533542584,0
12/26/2021,7_626,0.119363597,0
12/26/2021,9_332,0.410554127,0
12/26/2021,9_439,0.258265326,0
12/26/2021,9_508,0.015557396,0
12/26/2021,9_609,0.208419923,0
12/26/2021,9_77,0.552937172,0
12/27/2021,13_263,0.048204765,0
12/27/2021,13_267,0.030214325,0
12/27/2021,13_271,-0.137103136,0
12/27/2021,13_274,0.027154445,0
12/27/2021,13_410,-0.051614524,0
12/27/2021,14.9_168,0.101134496,0
12/27/2021,14.9_527,0.241832495,0
12/27/2021,14.9_601,0.435929628,0
12/27/2021,14_115,0.195318734,0
12/27/2021,14_15,0.820954729,0
12/27/2021,14_418,-0.015536844,0
12/27/2021,14_500,0.189883277,0
12/27/2021,14_538,0.382918996,0
12/27/2021,14_610,0.235344812,0
12/27/2021,14_612,0.20957926,0
12/27/2021,14_616,0.122024949,0
12/27/2021,15_268,0.037185135,0
12/27/2021,15_409,0.199317676,0
12/27/2021,15_516,0.188322837,0
12/27/2021,3_173,0.052506103,0
12/27/2021,3_21,0.400824256,0
12/27/2021,3_23,0.180294531,0
12/27/2021,3_244,0.063254332,0
12/27/2021,3_311,0.305007522,0
12/27/2021,3_34,0.076298247,0
12/27/2021,3_638,0.153049816,0
12/27/2021,5_161,0.085555203,0
12/27/2021,5_321,0.208162628,0
12/27/2021,5_510,-0.261516972,0
12/27/2021,5_546,0.029316991,0
12/27/2021,5_560,0.385291942,0
12/27/2021,5_573,0.249274929,0
12/27/2021,5_597,0.532295979,0
12/27/2021,5a_550,0.058161092,0
12/27/2021,5a_582,0.188306872,0
12/27/2021,5a_598,0.282339403,0
12/27/2021,6_20,-0.017368084,0
12/27/2021,6_300,0.138417073,0
12/27/2021,6_629,0.02368582,0
12/27/2021,6_93,0.228157062,0
12/27/2021,6a_17,0.02885446,0
12/27/2021,6a_530,0.11891321,0
12/27/2021,7_243,-0.048006018,0
12/27/2021,7_341,-0.021535394,0
12/27/2021,7_622,0.526160254,0
12/27/2021,7_626,0.112765076,0
12/27/2021,9_332,0.407313945,0
12/27/2021,9_439,0.25474039,0
12/27/2021,9_508,0.010494199,0
12/27/2021,9_609,0.199293839,0
12/27/2021,9_77,0.540209092,0
12/28/2021,13_263,0.046533668,0
12/28/2021,13_267,0.021163099,0
12/28/2021,13_271,-0.1419946,0
12/28/2021,13_274,0.025183916,0
12/28/2021,13_410,-0.054298407,0
12/28/2021,14.9_168,0.098899761,0
12/28/2021,14.9_527,0.238473421,0
12/28/2021,14.9_601,0.432036273,0
12/28/2021,14_115,0.192358903,0
12/28/2021,14_15,0.813570931,0
12/28/2021,14_418,-0.036764988,0
12/28/2021,14_500,0.187281591,0
12/28/2021,14_538,0.378456132,0
12/28/2021,14_610,0.233421252,0
12/28/2021,14_612,0.203431355,0
12/28/2021,14_616,0.118272503,0
12/28/2021,15_268,0.029387416,0
12/28/2021,15_409,0.198260122,0
12/28/2021,15_516,0.18470543,0
12/28/2021,3_173,0.049408299,0
12/28/2021,3_21,0.398404578,0
12/28/2021,3_23,0.177775042,0
12/28/2021,3_244,0.061812213,0
12/28/2021,3_311,0.301924395,0
12/28/2021,3_34,0.075639936,0
12/28/2021,3_638,0.149743583,0
12/28/2021,5_161,0.082633536,0
12/28/2021,5_321,0.199281668,0
12/28/2021,5_510,-0.279225317,0
12/28/2021,5_546,0.023277703,0
12/28/2021,5_560,0.382117812,0
12/28/2021,5_573,0.245863014,0
12/28/2021,5_597,0.530219768,0
12/28/2021,5a_550,0.053577868,0
12/28/2021,5a_582,0.187029147,0
12/28/2021,5a_598,0.279341409,0
12/28/2021,6_20,-0.019761341,0
12/28/2021,6_300,0.137156961,0
12/28/2021,6_629,-0.013470954,0
12/28/2021,6_93,0.225957555,0
12/28/2021,6a_17,0.014809759,0
12/28/2021,6a_530,0.113687087,0
12/28/2021,7_243,-0.049424652,0
12/28/2021,7_341,-0.063888201,0
12/28/2021,7_622,0.521952788,0
12/28/2021,7_626,0.107456756,0
12/28/2021,9_332,0.404277788,0
12/28/2021,9_439,0.25374742,0
12/28/2021,9_508,0.006867984,0
12/28/2021,9_609,0.192045079,0
12/28/2021,9_77,0.530462127,0
12/29/2021,13_263,0.044039865,0
12/29/2021,13_267,0.013487942,0
12/29/2021,13_271,-0.147779223,0
12/29/2021,13_274,0.022922027,0
12/29/2021,13_410,-0.058260015,0
12/29/2021,14.9_168,0.095651507,0
12/29/2021,14.9_527,0.233123269,0
12/29/2021,14.9_601,0.427193981,0
12/29/2021,14_115,0.187636972,0
12/29/2021,14_15,0.805564049,0
12/29/2021,14_418,-0.062012718,0
12/29/2021,14_500,0.182536174,0
12/29/2021,14_538,0.374409391,0
12/29/2021,14_610,0.229544776,0
12/29/2021,14_612,0.195659323,0
12/29/2021,14_616,0.113233525,0
12/29/2021,15_268,0.020077123,0
12/29/2021,15_409,0.19603346,0
12/29/2021,15_516,0.181427819,0
12/29/2021,3_173,0.045294039,0
12/29/2021,3_21,0.393896946,0
12/29/2021,3_23,0.174532658,0
12/29/2021,3_244,0.058070775,0
12/29/2021,3_311,0.298731917,0
12/29/2021,3_34,0.072676436,0
12/29/2021,3_638,0.145197788,0
12/29/2021,5_161,0.077858763,0
12/29/2021,5_321,0.189128854,0
12/29/2021,5_510,-0.303316417,0
12/29/2021,5_546,0.017692701,0
12/29/2021,5_560,0.376039628,0
12/29/2021,5_573,0.240181137,0
12/29/2021,5_597,0.527511666,0
12/29/2021,5a_550,0.048312848,0
12/29/2021,5a_582,0.183452104,0
12/29/2021,5a_598,0.276659727,0
12/29/2021,6_20,-0.024054674,0
12/29/2021,6_300,0.134469409,0
12/29/2021,6_629,-0.076488268,0
12/29/2021,6_93,0.221963655,0
12/29/2021,6a_17,0.002355425,0
12/29/2021,6a_530,0.107664679,0
12/29/2021,7_243,-0.053847152,0
12/29/2021,7_341,-0.111525844,0
12/29/2021,7_622,0.51708114,0
12/29/2021,7_626,0.101918724,0
12/29/2021,9_332,0.39925936,0
12/29/2021,9_439,0.251555985,0
12/29/2021,9_508,0.002225314,0
12/29/2021,9_609,0.182467645,0
12/29/2021,9_77,0.517520482,0
12/30/2021,13_263,0.039969272,0
12/30/2021,13_267,0.007773406,0
12/30/2021,13_271,-0.151159947,0
12/30/2021,13_274,0.020774259,0
12/30/2021,13_410,-0.060994905,0
12/30/2021,14.9_168,0.092940102,0
12/30/2021,14.9_527,0.228503716,0
12/30/2021,14.9_601,0.425157767,0
12/30/2021,14_115,0.185503883,0
12/30/2021,14_15,0.799400365,0
12/30/2021,14_418,-0.085722555,0
12/30/2021,14_500,0.179909903,0
12/30/2021,14_538,0.370752719,0
12/30/2021,14_610,0.226164052,0
12/30/2021,14_612,0.189709938,0
12/30/2021,14_616,0.108901663,0
12/30/2021,15_268,0.013067982,0
12/30/2021,15_409,0.192984461,0
12/30/2021,15_516,0.177738855,0
12/30/2021,3_173,0.041707822,0
12/30/2021,3_21,0.390927207,0
12/30/2021,3_23,0.172607998,0
12/30/2021,3_244,0.054957192,0
12/30/2021,3_311,0.296402142,0
12/30/2021,3_34,0.069612758,0
12/30/2021,3_638,0.140149636,0
12/30/2021,5_161,0.074040633,0
12/30/2021,5_321,0.184192256,0
12/30/2021,5_510,-0.322913461,0
12/30/2021,5_546,0.010862633,0
12/30/2021,5_560,0.369776133,0
12/30/2021,5_573,0.237352308,0
12/30/2021,5_597,0.524371662,0
12/30/2021,5a_550,0.044001535,0
12/30/2021,5a_582,0.180461816,0
12/30/2021,5a_598,0.274529574,0
12/30/2021,6_20,-0.028001971,0
12/30/2021,6_300,0.131681678,0
12/30/2021,6_629,-0.138777916,0
12/30/2021,6_93,0.218104426,0
12/30/2021,6a_17,-0.008405427,0
12/30/2021,6a_530,0.101521544,0
12/30/2021,7_243,-0.05916538,0
12/30/2021,7_341,-0.148425385,0
12/30/2021,7_622,0.513533086,0
12/30/2021,7_626,0.095951725,0
12/30/2021,9_332,0.394619258,0
12/30/2021,9_439,0.248709543,0
12/30/2021,9_508,-0.002658443,0
12/30/2021,9_609,0.172502344,0
12/30/2021,9_77,0.507211714,0
12/31/2021,13_263,0.037435839,0
12/31/2021,13_267,0.003416958,0
12/31/2021,13_271,-0.154207112,0
12/31/2021,13_274,0.01900115,0
12/31/2021,13_410,-0.064059684,0
12/31/2021,14.9_168,0.089490758,0
12/31/2021,14.9_527,0.224740262,0
12/31/2021,14.9_601,0.422703595,0
12/31/2021,14_115,0.182688631,0
12/31/2021,14_15,0.792369574,0
12/31/2021,14_418,-0.104592669,0
12/31/2021,14_500,0.177652417,0
12/31/2021,14_538,0.36790224,0
12/31/2021,14_610,0.222526829,0
12/31/2021,14_612,0.184328961,0
12/31/2021,14_616,0.10488281,0
12/31/2021,15_268,0.005726017,0
12/31/2021,15_409,0.191340518,0
12/31/2021,15_516,0.174991123,0
12/31/2021,3_173,0.036875804,0
12/31/2021,3_21,0.38715201,0
12/31/2021,3_23,0.170109792,0
12/31/2021,3_244,0.051140896,0
12/31/2021,3_311,0.293120128,0
12/31/2021,3_34,0.066298452,0
12/31/2021,3_638,0.136183625,0
12/31/2021,5_161,0.071090343,0
12/31/2021,5_321,0.182612897,0
12/31/2021,5_510,-0.336977978,0
12/31/2021,5_546,0.006054101,0
12/31/2021,5_560,0.364864854,0
12/31/2021,5_573,0.234255238,0
12/31/2021,5_597,0.521899876,0
12/31/2021,5a_550,0.040549255,0
12/31/2021,5a_582,0.17724145,0
12/31/2021,5a_598,0.272116501,0
12/31/2021,6_20,-0.033007189,0
12/31/2021,6_300,0.128775422,0
12/31/2021,6_629,-0.183284729,0
12/31/2021,6_93,0.214379135,0
12/31/2021,6a_17,-0.01767609,0
12/31/2021,6a_530,0.095973238,0
12/31/2021,7_243,-0.063756677,0
12/31/2021,7_341,-0.172362364,0
12/31/2021,7_622,0.511498707,0
12/31/2021,7_626,0.090130407,0
12/31/2021,9_332,0.390905709,0
12/31/2021,9_439,0.246725069,0
12/31/2021,9_508,-0.007534495,0
12/31/2021,9_609,0.163366719,0
12/31/2021,9_77,0.500227893,0
1/1/2022,13_263,0.033352403,0
1/1/2022,13_267,-0.00108627,0
1/1/2022,13_271,-0.157776816,0
1/1/2022,13_274,0.016394326,0
1/1/2022,13_410,-0.067244823,0
1/1/2022,14.9_168,0.085339803,0
1/1/2022,14.9_527,0.220542337,0
1/1/2022,14.9_601,0.418297242,0
1/1/2022,14_115,0.179435973,0
1/1/2022,14_15,0.783198723,0
1/1/2022,14_418,-0.123301323,0
1/1/2022,14_500,0.174364532,0
1/1/2022,14_538,0.362444937,0
1/1/2022,14_610,0.216470662,0
1/1/2022,14_612,0.177436145,0
1/1/2022,14_616,0.098494919,0
1/1/2022,15_268,-0.000341893,0
1/1/2022,15_409,0.187183691,0
1/1/2022,15_516,0.17080494,0
1/1/2022,3_173,0.031421437,0
1/1/2022,3_21,0.382959956,0
1/1/2022,3_23,0.166537152,0
1/1/2022,3_244,0.046998748,0
1/1/2022,3_311,0.289488776,0
1/1/2022,3_34,0.063359904,0
1/1/2022,3_638,0.132384943,0
1/1/2022,5_161,0.065233797,0
1/1/2022,5_321,0.181790925,0
1/1/2022,5_510,-0.351338991,0
1/1/2022,5_546,0.001744622,0
1/1/2022,5_560,0.356369193,0
1/1/2022,5_573,0.229781365,0
1/1/2022,5_597,0.518274396,0
1/1/2022,5a_550,0.036374815,0
1/1/2022,5a_582,0.173295988,0
1/1/2022,5a_598,0.269034109,0
1/1/2022,6_20,-0.03809754,0
1/1/2022,6_300,0.125314336,0
1/1/2022,6_629,-0.221083668,0
1/1/2022,6_93,0.20893651,0
1/1/2022,6a_17,-0.027401772,0
1/1/2022,6a_530,0.090377961,0
1/1/2022,7_243,-0.069921462,0
1/1/2022,7_341,-0.194678886,0
1/1/2022,7_622,0.50789084,0
1/1/2022,7_626,0.084740623,0
1/1/2022,9_332,0.385410244,0
1/1/2022,9_439,0.243965594,0
1/1/2022,9_508,-0.012912536,0
1/1/2022,9_609,0.153682136,0
1/1/2022,9_77,0.491200886,0
1/2/2022,13_263,0.030975291,0
1/2/2022,13_267,-0.005609314,0
1/2/2022,13_271,-0.162276376,0
1/2/2022,13_274,0.014492784,0
1/2/2022,13_410,-0.069064168,0
1/2/2022,14.9_168,0.081615245,0
1/2/2022,14.9_527,0.216876491,0
1/2/2022,14.9_601,0.414801662,0
1/2/2022,14_115,0.175423725,0
1/2/2022,14_15,0.777102191,0
1/2/2022,14_418,-0.141639357,0
1/2/2022,14_500,0.171312229,0
1/2/2022,14_538,0.357825018,0
1/2/2022,14_610,0.212018072,0
1/2/2022,14_612,0.170526448,0
1/2/2022,14_616,0.094588353,0
1/2/2022,15_268,-0.007600928,0
1/2/2022,15_409,0.185302698,0
1/2/2022,15_516,0.168304533,0
1/2/2022,3_173,0.027065723,0
1/2/2022,3_21,0.378501496,0
1/2/2022,3_23,0.161858521,0
1/2/2022,3_244,0.043438584,0
1/2/2022,3_311,0.287079373,0
1/2/2022,3_34,0.0597469,0
1/2/2022,3_638,0.128719097,0
1/2/2022,5_161,0.060842855,0
1/2/2022,5_321,0.179305196,0
1/2/2022,5_510,-0.370214242,0
1/2/2022,5_546,-0.003118953,0
1/2/2022,5_560,0.349650311,0
1/2/2022,5_573,0.226588153,0
1/2/2022,5_597,0.516660543,0
1/2/2022,5a_550,0.033633688,0
1/2/2022,5a_582,0.169145766,0
1/2/2022,5a_598,0.265153963,0
1/2/2022,6_20,-0.041522666,0
1/2/2022,6_300,0.122464591,0
1/2/2022,6_629,-0.248122856,0
1/2/2022,6_93,0.203380131,0
1/2/2022,6a_17,-0.035509198,0
1/2/2022,6a_530,0.086095637,0
1/2/2022,7_243,-0.074239013,0
1/2/2022,7_341,-0.214925068,0
1/2/2022,7_622,0.505487308,0
1/2/2022,7_626,0.077666533,0
1/2/2022,9_332,0.382011539,0
1/2/2022,9_439,0.242257801,0
1/2/2022,9_508,-0.016854329,0
1/2/2022,9_609,0.143772244,0
1/2/2022,9_77,0.482864482,0
1/3/2022,13_263,0.036485068,0
1/3/2022,13_267,-0.00092738,0
1/3/2022,13_271,-0.154306556,0
1/3/2022,13_274,0.018279356,0
1/3/2022,13_410,-0.067127031,0
1/3/2022,14.9_168,0.084406645,0
1/3/2022,14.9_527,0.219911547,0
1/3/2022,14.9_601,0.411836327,0
1/3/2022,14_115,0.171912366,0
1/3/2022,14_15,0.779426828,0
1/3/2022,14_418,-0.155478199,0
1/3/2022,14_500,0.176572479,0
1/3/2022,14_538,0.36288271,0
1/3/2022,14_610,0.214539396,0
1/3/2022,14_612,0.169504488,0
1/3/2022,14_616,0.098392539,0
1/3/2022,15_268,-0.012559543,0
1/3/2022,15_409,0.190269386,0
1/3/2022,15_516,0.172863171,0
1/3/2022,3_173,0.030450117,0
1/3/2022,3_21,0.383286176,0
1/3/2022,3_23,0.16479083,0
1/3/2022,3_244,0.047225157,0
1/3/2022,3_311,0.290933464,0
1/3/2022,3_34,0.06359512,0
1/3/2022,3_638,0.133160311,0
1/3/2022,5_161,0.067785211,0
1/3/2022,5_321,0.185543004,0
1/3/2022,5_510,-0.374142458,0
1/3/2022,5_546,-0.002693656,0
1/3/2022,5_560,0.352365385,0
1/3/2022,5_573,0.231443288,0
1/3/2022,5_597,0.520937363,0
1/3/2022,5a_550,0.03667755,0
1/3/2022,5a_582,0.174843422,0
1/3/2022,5a_598,0.269398491,0
1/3/2022,6_20,-0.039192157,0
1/3/2022,6_300,0.12638033,0
1/3/2022,6_629,-0.258438963,0
1/3/2022,6_93,0.205193972,0
1/3/2022,6a_17,-0.037975479,0
1/3/2022,6a_530,0.087105121,0
1/3/2022,7_243,-0.071521003,0
1/3/2022,7_341,-0.226920345,0
1/3/2022,7_622,0.510950115,0
1/3/2022,7_626,0.081097896,0
1/3/2022,9_332,0.38226657,0
1/3/2022,9_439,0.246053181,0
1/3/2022,9_508,-0.015348727,0
1/3/2022,9_609,0.139846964,0
1/3/2022,9_77,0.483280972,0
1/4/2022,13_263,0.021707564,0
1/4/2022,13_267,-0.001502393,0
1/4/2022,13_271,-0.15687485,0
1/4/2022,13_274,0.016016366,0
1/4/2022,13_410,-0.070529038,0
1/4/2022,14.9_168,0.072820152,0
1/4/2022,14.9_527,0.205820977,0
1/4/2022,14.9_601,0.407914716,0
1/4/2022,14_115,0.166508272,0
1/4/2022,14_15,0.766475275,0
1/4/2022,14_418,-0.18907591,0
1/4/2022,14_500,0.163441854,0
1/4/2022,14_538,0.350864682,0
1/4/2022,14_610,0.201719946,0
1/4/2022,14_612,0.151897055,0
1/4/2022,14_616,0.086403867,0
1/4/2022,15_268,-0.024342722,0
1/4/2022,15_409,0.17715931,0
1/4/2022,15_516,0.159060291,0
1/4/2022,3_173,0.020851033,0
1/4/2022,3_21,0.369521459,0
1/4/2022,3_23,0.15290784,0
1/4/2022,3_244,0.036815844,0
1/4/2022,3_311,0.278980019,0
1/4/2022,3_34,0.053629084,0
1/4/2022,3_638,0.12386066,0
1/4/2022,5_161,0.055808281,0
1/4/2022,5_321,0.172121753,0
1/4/2022,5_510,-0.390525741,0
1/4/2022,5_546,-0.011015749,0
1/4/2022,5_560,0.336108333,0
1/4/2022,5_573,0.220493823,0
1/4/2022,5_597,0.508525962,0
1/4/2022,5a_550,0.025551948,0
1/4/2022,5a_582,0.159939687,0
1/4/2022,5a_598,0.256194476,0
1/4/2022,6_20,-0.050376471,0
1/4/2022,6_300,0.115292891,0
1/4/2022,6_629,-0.275497437,0
1/4/2022,6_93,0.193014485,0
1/4/2022,6a_17,-0.052374289,0
1/4/2022,6a_530,0.071808014,0
1/4/2022,7_243,-0.082740545,0
1/4/2022,7_341,-0.249122011,0
1/4/2022,7_622,0.499037769,0
1/4/2022,7_626,0.069869547,0
1/4/2022,9_332,0.365522207,0
1/4/2022,9_439,0.233547841,0
1/4/2022,9_508,-0.026468458,0
1/4/2022,9_609,0.119547574,0
1/4/2022,9_77,0.467848827,0
1/5/2022,13_263,0.018064103,0
1/5/2022,13_267,-0.004843487,0
1/5/2022,13_271,-0.157614991,0
1/5/2022,13_274,0.014788914,0
1/5/2022,13_410,-0.072869088,0
1/5/2022,14.9_168,0.069420346,0
1/5/2022,14.9_527,0.201273347,0
1/5/2022,14.9_601,0.407280257,0
1/5/2022,14_115,0.166716333,0
1/5/2022,14_15,0.764014866,0
1/5/2022,14_418,-0.196990687,0
1/5/2022,14_500,0.16163315,0
1/5/2022,14_538,0.348598023,0
1/5/2022,14_610,0.198120518,0
1/5/2022,14_612,0.147874899,0
1/5/2022,14_616,0.083544214,0
1/5/2022,15_268,-0.035524835,0
1/5/2022,15_409,0.173600982,0
1/5/2022,15_516,0.158508029,0
1/5/2022,3_173,0.016972722,0
1/5/2022,3_21,0.366852621,0
1/5/2022,3_23,0.150347619,0
1/5/2022,3_244,0.034848617,0
1/5/2022,3_311,0.275906067,0
1/5/2022,3_34,0.04990049,0
1/5/2022,3_638,0.119861989,0
1/5/2022,5_161,0.052308664,0
1/5/2022,5_321,0.171419775,0
1/5/2022,5_510,-0.380166334,0
1/5/2022,5_546,-0.013185533,0
1/5/2022,5_560,0.331085134,0
1/5/2022,5_573,0.220423001,0
1/5/2022,5_597,0.506403148,0
1/5/2022,5a_550,0.026593723,0
1/5/2022,5a_582,0.157719998,0
1/5/2022,5a_598,0.254253669,0
1/5/2022,6_20,-0.053905444,0
1/5/2022,6_300,0.111687592,0
1/5/2022,6_629,-0.280001033,0
1/5/2022,6_93,0.188384658,0
1/5/2022,6a_17,-0.057400423,0
1/5/2022,6a_530,0.066564644,0
1/5/2022,7_243,-0.086953515,0
1/5/2022,7_341,-0.256050422,0
1/5/2022,7_622,0.49823598,0
1/5/2022,7_626,0.065818036,0
1/5/2022,9_332,0.3621635,0
1/5/2022,9_439,0.230647089,0
1/5/2022,9_508,-0.030393738,0
1/5/2022,9_609,0.109771619,0
1/5/2022,9_77,0.463585952,0
1/6/2022,13_263,0.01516115,0
1/6/2022,13_267,-0.006507612,0
1/6/2022,13_271,-0.158762448,0
1/6/2022,13_274,0.015021194,0
1/6/2022,13_410,-0.075296472,0
1/6/2022,14.9_168,0.067307073,0
1/6/2022,14.9_527,0.200117083,0
1/6/2022,14.9_601,0.403705049,0
1/6/2022,14_115,0.163094155,0
1/6/2022,14_15,0.760642214,0
1/6/2022,14_418,-0.205497724,0
1/6/2022,14_500,0.16100236,0
1/6/2022,14_538,0.348090529,0
1/6/2022,14_610,0.194891712,0
1/6/2022,14_612,0.144640222,0
1/6/2022,14_616,0.081301774,0
1/6/2022,15_268,-0.044436986,0
1/6/2022,15_409,0.170392725,0
1/6/2022,15_516,0.158696275,0
1/6/2022,3_173,0.01505907,0
1/6/2022,3_21,0.36470412,0
1/6/2022,3_23,0.149126772,0
1/6/2022,3_244,0.033577864,0
1/6/2022,3_311,0.27327319,0
1/6/2022,3_34,0.047211837,0
1/6/2022,3_638,0.118770309,0
1/6/2022,5_161,0.049790276,0
1/6/2022,5_321,0.171270426,0
1/6/2022,5_510,-0.390044301,0
1/6/2022,5_546,-0.015272386,0
1/6/2022,5_560,0.32714591,0
1/6/2022,5_573,0.219020146,0
1/6/2022,5_597,0.504451333,0
1/6/2022,5a_550,0.026705643,0
1/6/2022,5a_582,0.155436459,0
1/6/2022,5a_598,0.251658955,0
1/6/2022,6_20,-0.05574277,0
1/6/2022,6_300,0.109547898,0
1/6/2022,6_629,-0.290489607,0
1/6/2022,6_93,0.184107838,0
1/6/2022,6a_17,-0.063007075,0
1/6/2022,6a_530,0.063068697,0
1/6/2022,7_243,-0.089659783,0
1/6/2022,7_341,-0.262928194,0
1/6/2022,7_622,0.496833124,0
1/6/2022,7_626,0.063742925,0
1/6/2022,9_332,0.35685628,0
1/6/2022,9_439,0.22819622,0
1/6/2022,9_508,-0.033769325,0
1/6/2022,9_609,0.099617705,0
1/6/2022,9_77,0.460765195,0
1/7/2022,13_263,0.015842212,0
1/7/2022,13_267,-0.012158665,0
1/7/2022,13_271,-0.160283095,0
1/7/2022,13_274,0.012710867,0
1/7/2022,13_410,-0.07986722,0
1/7/2022,14.9_168,0.069144766,0
1/7/2022,14.9_527,0.20286188,0
1/7/2022,14.9_601,0.400006178,0
1/7/2022,14_115,0.156453801,0
1/7/2022,14_15,0.761290985,0
1/7/2022,14_418,-0.220510443,0
1/7/2022,14_500,0.163896873,0
1/7/2022,14_538,0.351853983,0
1/7/2022,14_610,0.195566903,0
1/7/2022,14_612,0.141692868,0
1/7/2022,14_616,0.083893919,0
1/7/2022,15_268,-0.055354527,0
1/7/2022,15_409,0.171059109,0
1/7/2022,15_516,0.162453858,0
1/7/2022,3_173,0.018173755,0
1/7/2022,3_21,0.368549771,0
1/7/2022,3_23,0.147805746,0
1/7/2022,3_244,0.036880427,0
1/7/2022,3_311,0.276111926,0
1/7/2022,3_34,0.050678795,0
1/7/2022,3_638,0.122178554,0
1/7/2022,5_161,0.049719822,0
1/7/2022,5_321,0.169186142,0
1/7/2022,5_510,-0.421282147,0
1/7/2022,5_546,-0.016652124,0
1/7/2022,5_560,0.324591928,0
1/7/2022,5_573,0.219856795,0
1/7/2022,5_597,0.507545468,0
1/7/2022,5a_550,0.027322122,0
1/7/2022,5a_582,0.155788732,0
1/7/2022,5a_598,0.253872407,0
1/7/2022,6_20,-0.053461799,0
1/7/2022,6_300,0.112738908,0
1/7/2022,6_629,-0.296410736,0
1/7/2022,6_93,0.18627432,0
1/7/2022,6a_17,-0.066852727,0
1/7/2022,6a_530,0.064730254,0
1/7/2022,7_243,-0.08899927,0
1/7/2022,7_341,-0.271602927,0
1/7/2022,7_622,0.500716939,0
1/7/2022,7_626,0.064620673,0
1/7/2022,9_332,0.358553064,0
1/7/2022,9_439,0.231947932,0
1/7/2022,9_508,-0.032686084,0
1/7/2022,9_609,0.089193347,0
1/7/2022,9_77,0.457911781,0
1/8/2022,13_263,0.006273952,0
1/8/2022,13_267,-0.021929482,0
1/8/2022,13_271,-0.16299083,0
1/8/2022,13_274,0.008282864,0
1/8/2022,13_410,-0.084670982,0
1/8/2022,14.9_168,0.060909274,0
1/8/2022,14.9_527,0.194858301,0
1/8/2022,14.9_601,0.393672962,0
1/8/2022,14_115,0.148802495,0
1/8/2022,14_15,0.750971208,0
1/8/2022,14_418,-0.249624007,0
1/8/2022,14_500,0.156139886,0
1/8/2022,14_538,0.343844533,0
1/8/2022,14_610,0.185247126,0
1/8/2022,14_612,0.12645007,0
1/8/2022,14_616,0.075400093,0
1/8/2022,15_268,-0.066845613,0
1/8/2022,15_409,0.160143403,0
1/8/2022,15_516,0.153625372,0
1/8/2022,3_173,0.011282773,0
1/8/2022,3_21,0.356773931,0
1/8/2022,3_23,0.133091358,0
1/8/2022,3_244,0.029267285,0
1/8/2022,3_311,0.268918576,0
1/8/2022,3_34,0.042733928,0
1/8/2022,3_638,0.115410868,0
1/8/2022,5_161,0.040236694,0
1/8/2022,5_321,0.15200584,0
1/8/2022,5_510,-0.446491348,0
1/8/2022,5_546,-0.023607689,0
1/8/2022,5_560,0.309005663,0
1/8/2022,5_573,0.211257287,0
1/8/2022,5_597,0.500780717,0
1/8/2022,5a_550,0.016887856,0
1/8/2022,5a_582,0.1423484,0
1/8/2022,5a_598,0.246673185,0
1/8/2022,6_20,-0.062654301,0
1/8/2022,6_300,0.106109196,0
1/8/2022,6_629,-0.30870618,0
1/8/2022,6_93,0.17759555,0
1/8/2022,6a_17,-0.079447603,0
1/8/2022,6a_530,0.057114175,0
1/8/2022,7_243,-0.097528323,0
1/8/2022,7_341,-0.291971304,0
1/8/2022,7_622,0.493872926,0
1/8/2022,7_626,0.055249099,0
1/8/2022,9_332,0.34719408,0
1/8/2022,9_439,0.223627307,0
1/8/2022,9_508,-0.041811066,0
1/8/2022,9_609,0.063429316,0
1/8/2022,9_77,0.440073902,0
1/9/2022,13_263,-0.003341645,0
1/9/2022,13_267,-0.031063639,0
1/9/2022,13_271,-0.167950547,0
1/9/2022,13_274,0.003848622,0
1/9/2022,13_410,-0.088723594,0
1/9/2022,14.9_168,0.051596045,0
1/9/2022,14.9_527,0.185818084,0
1/9/2022,14.9_601,0.390894405,0
1/9/2022,14_115,0.144500356,0
