OID_,OBJECTID,FID,Id,gridcode,Shape_Leng,Shape_Area_overlay,Basin,sqkm,Note,SHAPE_Length,SHAPE_Area
197,569,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,540.623164507465731,13874.735686140598773
198,273,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,226.445544365921052,3054.066511269463263
199,195,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,140.448156772645831,1241.084770867485076
200,97,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,340.984959354718001,4773.158803987535066
201,382,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,326.433911248331526,4746.905966756763519
202,821,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,204.965179192103136,2592.282678834027138
203,59,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,132.329327047559019,980.054882999953747
204,337,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,581.146219452011906,11897.892741679259416
205,872,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,1731.843660688944283,47026.655421396877500
206,811,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,912.685846868402223,15919.282172587525565
207,454,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,131.579355588939563,846.661456569310531
208,76,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,209.085826708855137,2753.318356935148131
209,137,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,134.603589199551095,1095.178510004590180
210,1063,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,363.726175924206188,6304.234795269768256
211,108,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,176.342237861184969,1908.954071331536397
212,462,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,186.966506000225024,2120.284601591877163
213,73,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,158.293803123290473,1526.996369812095509
214,847,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,559.650541366001335,12022.183308352488893
215,699,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,253.914739919096093,2096.704023854080788
216,1103,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,323.663928831758994,3472.586851749756988
217,1022,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,157.926937978185236,875.866389354112016
218,128,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,138.016773809475950,1186.867252085802193
219,1108,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,394.202640111738845,7171.726488884965875
220,1017,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,2241.988434449886427,48551.724830476821808
221,92,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,180.690924610217735,1910.160103653376382
222,49,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,1025.336596101750956,34322.771255951760395
223,792,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,413.116024453892180,8856.086902218768955
224,978,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,152.019103393424928,1405.871842896822727
225,609,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,188.966513449006726,2178.284023092432108
226,415,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,160.492931531820659,1186.035201292313104
227,933,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,205.291154960520572,2304.372796518910036
228,322,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,1119.511628383285597,35168.852373505724245
229,388,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,302.600439213963512,4010.894308342491058
230,543,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,709.772054690021946,14064.178757978457725
231,253,7,33.000000000000000,55.000000000000000,7430.779563520000011,1042212.871580000035465,5a,1.042212871580000,,229.292091851596126,2608.374170599817717
232,78,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,205.708617684564558,2661.688248988905798
233,63,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,100.362667282458972,612.106907619735239
234,3,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,254.499923789311936,3987.009643346214943
235,1050,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,163.740717070586300,1628.739610849610017
236,245,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,1108.021767439628775,39724.863730609613413
237,964,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,829.472714840353206,18064.891850476185937
238,812,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,172.527658570762014,1027.078961270816762
239,240,7,33.000000000000000,55.000000000000000,7430.779563520000011,1042212.871580000035465,5a,1.042212871580000,,152.960568483577561,674.300632918002520
240,960,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,236.135117613754801,2903.885111433539805
241,6,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,834.640903021964050,19116.587474864722026
242,954,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,210.434537622025772,1291.862222620351531
243,522,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,333.412985388697166,6379.370080528693506
244,897,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,147.069945899236586,796.341269474898922
245,414,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,521.912014203876993,10109.418971529263217
246,1048,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,742.548820818814875,16140.523877402005382
247,385,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,113.100376410836134,776.487127889276053
248,764,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,113.622616644000971,629.709327014623682
249,451,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,566.507825023767396,12492.747428597984253
250,1100,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,44.770440504369681,35.528863982573341
251,883,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,551.912296447271501,10685.405167174538292
252,252,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,171.278506476031339,1689.472382114042148
253,81,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,172.016381596744850,1868.865482877074101
254,575,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,251.518196710518197,3200.540493858755781
255,741,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,163.429609115890486,1434.555767560089635
256,760,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,999.569615475590695,13238.080952337009876
257,587,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,133.897690481763760,943.835397619302739
258,277,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,1414.805522695268792,63506.963845401754952
259,887,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,6266.156877775966677,88248.300860707284301
260,175,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,702.399718598984009,18034.531758732417074
261,485,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,109.931132503757226,781.887359109910562
262,155,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,1737.223333804849744,111749.979402270357241
263,638,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,142.292460746493077,1278.994268714449618
264,644,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,312.082357790892615,4560.694185726163596
265,919,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,356.852699432200950,3494.111813557512050
266,673,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,329.413133579238718,6466.370349511790664
267,215,7,33.000000000000000,55.000000000000000,7430.779563520000011,1042212.871580000035465,5a,1.042212871580000,,110.328320967098733,698.052038195743762
268,118,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,103.464997328364959,663.612559925440110
269,729,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,153.359990308211280,1458.482525636716446
270,1037,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,598.827452807358100,17258.746749218433251
271,372,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,182.568317089524953,1990.120455240802130
272,916,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,193.737628366124881,2153.719747503148938
273,419,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,205.121691974339598,2480.378002677097356
274,715,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,3050.489603352050835,190689.284965641854797
275,262,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,178.568545270749382,1928.120810866500051
276,683,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,142.173603961033194,1223.962604264936090
277,19,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,170.292880200893165,1840.994315261248175
278,937,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,162.137227125088685,1576.901106498097988
279,1099,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,881.225022202144942,44275.529496092858608
280,703,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,2192.974224818843140,133713.485167161154095
281,955,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,388.062742154548289,4201.753520557558659
282,481,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,6530.279596798585771,204400.693884979904396
283,952,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,766.658131250202928,19859.513175167263398
284,367,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,273.364287423211294,4677.448036005976974
285,1094,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,166.725957525138284,1497.216914172249972
286,892,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,102.793489862133441,680.324489694720910
287,873,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,174.138317904638427,1569.903535913013684
288,265,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,558.410890281925276,8856.694016281626318
289,506,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,129.621497748383177,995.706997935695654
290,585,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,446.649593073924109,10148.813173698763421
291,61,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,660.773899326599803,10968.488429548347995
292,89,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,588.900037306352147,14902.861270186880574
293,878,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,249.250696803879038,1934.232338417766869
294,302,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,161.084521555921128,727.005748121357783
295,631,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,325.480096013006516,5617.478222326001742
296,578,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,380.552406507947694,8695.937234517963589
297,1178,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,1734.078266440790912,60294.804001820404665
298,747,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,1031.021669240035635,35864.722397338475275
299,329,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,603.871293732095978,14099.336630370333296
300,466,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,255.088099309310167,4048.324390958860931
301,1033,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,181.202653166522424,1592.386639511149269
302,760,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,578.880020037167014,18290.595029914860788
303,737,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,168.569656624180595,1793.123552921323380
304,529,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,487.512809956818046,10707.251394316122969
305,303,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,703.534746244384678,24188.088262107892660
306,46,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,260.533261389550375,3402.050242863228505
307,882,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,857.673383058057539,38360.996490622252168
308,1148,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,296.702341258270565,4254.057247642209404
309,189,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,258.568229116155919,3443.794549861092491
310,890,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,187.618580187539749,1816.687929436880722
311,1036,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,254.038514420056856,3734.745841631149233
312,100,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,461.984829378070742,8336.485037482643747
313,962,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,331.734942407787798,4085.449518761855416
314,943,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,855.080196505076742,40794.711789675195178
315,435,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,649.769994982620005,9568.351048534765141
316,732,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,166.292474188711623,1556.994153973918174
317,785,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,554.308854189618387,11228.582827580416051
318,787,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,293.020082801947126,4035.214661622444510
319,1127,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,765.835940523278850,14895.939381180378405
320,36,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,144.879809590254098,1284.304815247913211
321,854,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,257.927001693235070,3328.602174922164522
322,582,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,631.723907977655244,19180.232286747010221
323,705,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,321.844670839830485,5618.588150960734311
324,684,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,199.242166735004133,2385.411507111289666
325,834,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,1228.931574071070600,56676.313860319278319
326,324,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,247.208475226809639,3318.358796416522637
327,250,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,3356.290068736229841,108415.626258583753952
328,1114,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,177.155314297951207,1847.432522299661514
329,989,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,262.896697480834064,4117.172652702585765
330,345,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,428.795599770726426,7895.011614510898653
331,905,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,183.983246685989286,2096.813827331378434
332,1154,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,629.607511644504712,10335.110789335732989
333,668,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,177.982349562693145,1685.812426925433556
334,1024,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,260.621214598938252,2767.043839336414294
335,768,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,103.069045329640829,231.086414443370018
336,296,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,337.618730583234367,5752.423156154828575
337,96,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,1254.401411822455430,52187.901727127806225
338,98,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,285.915619536510405,4302.704406426034438
339,829,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,155.433560225194043,1274.563487783160781
340,1023,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,232.680675147165061,1999.150867738183933
341,123,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,197.240948450854802,2178.409280164432857
342,930,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,253.223615187471353,3137.721044590531164
343,600,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,475.590853846218920,13531.341480655464693
344,1031,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,282.164583605814187,4069.172349551804928
345,850,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,252.669802919468509,2075.005443414689580
346,833,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,120.328575249921712,849.052041475882220
347,45,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,472.011505892103628,12047.992213210438422
348,859,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,2813.654006878021391,229574.274576641939348
349,400,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,4310.015828371048883,144197.621560616302304
350,190,6,32.000000000000000,15.000000000000000,15838.729836300000898,3425378.536429999861866,15,3.425378536430000,,989.344133786541079,50973.659851955868362
351,742,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,617.535144279039741,14610.089574905234258
352,526,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,256.943330586612831,3279.128447389516168
353,237,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,204.666668513368222,1784.250876150991417
354,131,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,312.743841003910404,5613.086377302922301
355,391,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,238.413275598253875,3542.015153928030031
356,1015,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,617.080746218060654,12338.900267408600484
357,622,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,262.310509251645271,4164.862897397402776
358,779,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,260.381983758737590,4124.980812234078257
359,507,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,306.118335957559793,4811.752322716690287
360,348,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,151.155925471996795,1495.431144634509337
361,525,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,237.940434683723879,3469.451868174692208
362,31,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,256.380140273650625,3683.975833825305926
363,94,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,135.466760115652050,1171.616957925486304
364,516,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,409.895165680224295,10052.550320115322393
365,712,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,254.501699365585353,3481.014675369042834
366,1096,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,335.098259086039604,5176.204061173682021
367,718,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,474.259868778050361,9542.623798361417357
368,620,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,2040.070813584834468,97557.083147978730267
369,561,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,1352.609095317771562,60144.919949757910217
370,924,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,142.747630669830443,815.260236454993901
371,144,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,229.645949317044796,2675.503691917016567
372,283,7,33.000000000000000,55.000000000000000,7430.779563520000011,1042212.871580000035465,5a,1.042212871580000,,803.352581386680185,33339.073572595494625
373,556,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,438.296645323609880,10962.684351172689276
374,580,4,21.000000000000000,14.000000000000000,17914.438427400000364,5594663.401320000179112,14,5.594663401320000,,750.768616815616383,21071.568171617338521
375,912,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,3473.925538631665859,150223.350156427244656
376,69,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,403.982409973473864,9696.533958403531869
377,809,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,1524.692078480887403,46362.672291558614234
378,755,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,315.019142352228585,5487.212383167991902
379,711,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,166.413078359094669,1725.029123431588459
380,552,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,163.277849172190088,1659.470218404479510
381,1097,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,285.188864037061023,2761.359599526329475
382,772,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,155.788113080173815,1279.694769325073821
383,880,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,189.752084192221503,1495.636790293952572
384,192,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,1072.150505024545964,35910.114179417971172
385,186,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,253.602663768375550,3595.516453485113743
386,83,9,39.000000000000000,5.000000000000000,38417.168756400002167,15324785.606100000441074,5,15.324785606100001,Area value excludes 5a,228.032546343425139,2190.772775442895181
387,766,3,16.000000000000000,66.000000000000000,15417.337116400000014,4375909.612429999746382,6a,4.375909612430000,,142.358807610563190,1210.085944505982070
388,590,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,500.299903446866495,13748.591346135450294
389,510,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,1454.518097702034083,66872.912434112076880
390,35,8,38.000000000000000,13.000000000000000,18101.212222400001338,4330684.347210000269115,13,4.330684347210000,,197.619655375102440,2130.689591767950333
391,862,1,12.000000000000000,7.000000000000000,22937.526127599998290,3834022.149100000038743,7,3.834022149100000,,1136.622722174551882,28677.136715677293978
392,229,5,24.000000000000000,9.000000000000000,43407.765956800001732,22547918.114199999719858,9,22.547918114200002,,1828.754224505135880,33310.542096549921553
393,842,2,14.000000000000000,6.000000000000000,33450.878361299997778,13842321.921199999749660,6,13.842321921200000,,1604.583490009571278,57330.555815749532485
394,1028,0,9.000000000000000,3.000000000000000,17575.639693699999043,4664374.411940000019968,3,4.664374411940000,,588.259372188966495,17247.682202476338716
